회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),순운전자본비율(IFRS),부채비율(IFRS),자기자본배율(IFRS),이자보상배율(이자비용)(IFRS),비유동비율(IFRS),유동자산구성비율(IFRS),자기자본구성비율(IFRS),차입금의존도(IFRS),매출액증가율(IFRS),총자본증가율(IFRS),자기자본증가율(IFRS),순이익증가율(IFRS),유형자산증가율(IFRS),비유동자산증가율(IFRS),유동자산증가율(IFRS),재고자산증가율(IFRS),매출액총이익률(IFRS),매출액순이익률(IFRS),총자본사업이익률(IFRS),총자본순이익률(IFRS),자기자본순이익률(IFRS),1주당순이익(IFRS),1주당매출액(IFRS),금융비용 대 총비용비율(IFRS),총자본회전률(IFRS),자기자본회전률(IFRS),비유동자산회전률(IFRS),재고자산회전률(IFRS),매출채권회전률(IFRS),매입채무회전률(IFRS),매입채무회전기간(IFRS),재고자산회전기간(IFRS),매출채권회전기간(IFRS),1회전기간(IFRS),운전자본회전률(IFRS),순운전자본회전률(IFRS),유형자산회전율(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),부가가치(IFRS),총자본투자효율(IFRS),설비투자효율(IFRS),기계투자효율(IFRS),부가가치율(IFRS),노동소득분배율(IFRS),자본분배율(IFRS),이윤분배율(IFRS)
삼영전자공업(주),005680,2011/12,1976/12/28,,1,664.33,528.59,57.82,39.17,8.43,3836.08,80.98,58.43,46.11,92.23,0.06,4.57,3.92,4.16,6.87,13.43,6.25,1.33,36.35,14.09,7.64,6.27,4.85,5.27,990,12964.19,-1.46,0.64,0.69,1.19,7.63,5.13,38.53,9.47,47.81,71.1,0.01,0,1.18,1.56,1.36,1.66,76174.62,18.31,48.92,0,29.38,53.4,46.6,26
삼영전자공업(주),005680,2012/12,1976/12/28,,1,1151.3,945.66,78.52,43.11,5.26,3886.56,145.35,55.57,47.21,95,0,-10.29,-1.65,1.32,-51.67,-3.98,-3.65,0.7,-11.98,11.29,4.11,3.77,2.32,2.48,479,11630.51,-2.23,0.56,0.6,1.06,6.31,5.45,36.42,10.02,57.81,67.01,0.01,0,1.08,1.34,1.21,1.49,63879.1,15.61,38.73,0,27.46,59.47,40.53,14.98
삼영전자공업(주),005680,2013/12,1976/12/28,,1,1152.87,986.99,115.53,46.83,5.66,3978.43,196.24,51.48,51.28,94.64,0.14,-2.96,2.75,2.36,28.04,-7.97,-5.17,11.61,-10.09,10.62,5.43,3.28,2.95,3.12,613,11286.62,-2.34,0.54,0.57,1.07,6.89,5.94,35.42,10.31,52.96,61.47,0.01,0,1.02,1.38,1.1,1.32,63288.77,15.06,41.66,0,28.04,58.68,41.32,19.36
삼영전자공업(주),005680,2014/12,1976/12/28,,1,1338.05,1147.14,120.85,50.83,5.15,4114.62,274.67,47.38,54.94,95.1,0.02,-1.7,2.92,3.42,39.14,-6.7,-4.81,10.27,9.34,11.95,7.68,3.9,4,4.21,852,11095.22,-2.91,0.52,0.55,1.11,6.84,6.32,37.29,9.79,53.4,57.79,0.01,0,0.91,1.47,0.98,1.14,63651.01,14.71,45.46,0,28.68,57.03,42.97,26.79
삼영전자공업(주),005680,2015/12,1976/12/28,,1,1181.18,1044.8,37.41,52.72,5.8,4180.84,398.69,44.86,57.6,94.52,0.06,-14.34,2.24,1.61,-33.98,-5.03,-3.79,7.19,-13.26,11.77,5.92,3.06,2.57,2.71,563,9503.9,-3.31,0.43,0.46,0.99,6,6.39,19.36,18.85,60.81,57.15,0.01,0,0.71,1.34,0.77,0.89,48331.97,10.93,35.36,0,25.43,64.48,35.52,23.29
삼영전자공업(주),005680,2016/12,1976/12/28,,1,1405.88,1273.87,43.77,54.23,4.86,4240.38,411.86,43.64,58.38,95.37,0.03,-3.19,0.52,1.42,-1.36,-0.63,-1.33,1.88,-17.15,12.29,6.03,3.01,2.5,2.64,555,9200.98,-3.33,0.41,0.44,0.99,6.84,6.56,15.19,24.03,53.35,55.65,0.01,0,0.66,1.33,0.72,0.8,43066.03,9.69,31.84,0,23.4,72.5,27.5,25.78
삼영전자공업(주),005680,2017/12,1976/12/28,,1,1480.78,1339.94,41.05,55.61,4.59,4324.48,478.61,42.22,59.64,95.61,0.06,6,1.72,1.98,10.79,-1.97,-1.36,3.91,5.26,11.73,6.31,3.13,2.74,2.87,615,9753.25,-3.39,0.43,0.46,1.06,7.8,6.71,21.71,16.81,46.81,54.39,0.01,0,0.69,1.43,0.74,0.81,45919.6,10.15,34.98,0,23.54,69.8,30.2,26.79
삼영전자공업(주),005680,2018/12,1976/12/28,,1,1328.98,1162.64,69.55,55.39,5.01,4412.18,466.55,42.11,59.9,95.23,0.03,7.74,2.44,2.03,7.59,2.24,1.78,2.9,35.4,11.12,6.3,3.26,2.89,3.03,662,10508.38,-2.96,0.46,0.48,1.14,6.96,7.03,22.26,16.4,52.44,51.89,0.01,0,0.72,1.54,0.77,0.86,50479.15,10.89,38.25,0,24.02,67.4,32.6,26.22
삼영전자공업(주),005680,2019/12,1976/12/28,,1,2287.01,2046.01,101.08,57.07,2.99,4446.94,97.1,41.53,59.68,97.09,0.01,-18.38,-1.15,0.79,-35.05,-0.67,-0.6,-1.52,-17.09,8.5,5.01,1.82,1.87,1.94,430,8576.74,-4.32,0.37,0.39,0.93,5.4,6.44,19.97,18.28,67.6,56.65,0.01,0,0.59,1.25,0.62,0.7,39216.88,8.56,30.08,0,22.86,78.92,21.08,21.92
삼영전자공업(주),005680,2020/12,1976/12/28,,1,1702.42,1554.5,47.04,58.21,4.31,4502.37,837.53,39.81,61.84,95.86,0.08,1.5,2.55,1.25,28.52,-2.48,-2.95,6.26,-12.39,10.91,6.34,2.38,2.38,2.47,552,8705.15,-3.52,0.38,0.39,0.96,6.44,7.22,23.67,15.42,56.64,50.57,0.01,0,0.59,1.29,0.62,0.68,41492.29,8.83,31.81,0,23.83,68.73,31.27,26.62
삼영전자공업(주),005680,2021/12,1976/12/28,,1,1444.93,1309.29,58.54,59.45,4.98,4616.41,891.24,37.93,63.87,95.25,0.04,17.39,3.19,2.53,51.51,-2.93,-2.31,6.58,15.15,13.05,8.19,3.66,3.51,3.67,837,10219.2,-2.49,0.43,0.45,1.15,7.53,7.33,23.62,15.46,48.48,49.79,0.01,0,0.64,1.55,0.68,0.75,51440.52,10.61,40.56,0,25.17,56.73,43.27,32.54
삼영전자공업(주),005680,2022/12,1976/12/28,,1,2788.06,2431.08,111.08,62.12,2.53,4746.55,663.31,36.47,64.43,97.53,0,-3.86,0.42,2.82,10.44,-3.12,-1.12,1.29,38.16,14.59,9.41,4.8,3.81,3.95,924,9825.04,-4.63,0.4,0.42,1.13,5.68,6.33,39.78,9.17,64.28,57.7,0.01,0,0.6,1.54,0.63,0.71,46850.29,9.63,37.89,0,23.84,55.29,44.71,39.45
삼익티에이치케이(주),004380,2011/12,1989/09/26,,1,112.38,69.7,25.01,6.17,130.06,1103.11,8.61,101.14,56.04,43.47,29.88,-8.88,-6.17,18.1,32.65,9.35,9.97,-15.86,-4.46,20.49,8.9,12.94,8.94,23.01,1189,13168.98,1.14,1,2.59,2.47,4.76,4,4.95,73.73,76.6,91.21,0.01,0.26,0.91,2.73,1.69,2.62,68655.35,25.76,64.84,223.18,24.83,38.09,61.91,35.84
삼익티에이치케이(주),004380,2012/12,1989/09/26,,1,160.26,91.6,27.4,15.58,70.53,1123.37,1.79,99.86,41.44,58.64,25.64,-32.45,-24.52,1.84,-61.42,0.13,0.54,-44.17,-37.03,15.38,5.08,2.17,4.06,8.12,459,8896.22,1.15,0.8,1.6,1.59,4.04,4.17,5.57,65.57,90.29,87.46,0.01,0.38,0.89,1.76,1.61,2.66,50047.96,24.88,47.63,167.08,26.79,53.17,46.83,18.97
삼익티에이치케이(주),004380,2013/12,1989/09/26,,1,168.13,101.15,23.95,18.8,57.72,1242,11.53,84.55,46.39,63.4,16.36,5.27,2.26,10.56,82.21,-5.59,-6.38,14.46,6.43,21.62,8.79,9.21,8.5,13.93,836,9365.48,0.69,0.97,1.58,1.72,5.34,5.45,11.28,32.36,68.41,66.92,0.01,0,1.37,1.91,2.2,3.74,63528.22,30.89,63.98,248.17,32.3,44.97,55.03,27.23
삼익티에이치케이(주),004380,2014/12,1989/09/26,,1,162.42,101.37,37.18,19.16,55.45,1324.75,15.35,77.97,49.85,64.33,14.23,-4.17,5.12,6.66,2.01,-1.14,-1.65,12.95,6.58,21.81,9.36,8.13,8.36,13.09,852,8975.3,0.51,0.89,1.4,1.72,4.8,4.7,8.9,41.03,76.03,77.73,0.01,1.66,1.16,1.89,1.86,3.02,64145.64,29.67,65.17,245.14,34.03,47.15,52.85,27.5
삼익티에이치케이(주),004380,2015/12,1989/09/26,,1,190,110.65,35.48,23.79,45.73,1433.23,31.48,72.53,50.23,68.62,9.08,22.05,1.42,8.19,0.88,1.41,0.65,2.2,13.56,22.15,7.74,11.33,8.17,12.29,860,10953.96,0.32,1.06,1.59,2.11,5.32,5.55,10.28,35.49,68.64,65.76,0.01,1.71,1.34,2.31,2.11,3.5,65764.1,29.99,66.34,236.66,28.59,49,51,27.06
삼익티에이치케이(주),004380,2016/12,1989/09/26,,1,166.17,92.24,17.78,23.41,64.33,1521.63,30.12,67.73,58.78,60.86,13.89,9.15,19.72,6.17,-7.08,-1.37,-0.85,40.1,49.26,19.88,6.59,9.01,6.86,10.66,799,11955.95,0.29,1.04,1.62,2.31,4.38,4.57,7.94,45.96,83.35,79.79,0.01,0.99,1.21,2.52,1.9,3.35,66435.3,25.3,67.51,250.27,26.46,50.89,49.11,24.89
삼익티에이치케이(주),004380,2017/12,1989/09/26,,1,170.42,94.45,31.46,21.28,69.13,1726.57,32.62,82.05,51.49,59.13,20.15,47.81,16.79,13.47,70.74,39.69,37.45,2.3,2.5,17.92,7.61,12.32,9.92,16.56,1364,17671.74,0.28,1.3,2.18,2.89,5.34,5.91,9.84,37.1,68.37,61.73,0.01,0.71,1.49,3.13,2.38,4.29,89005.84,29.03,88.27,305.79,23.98,45.13,54.87,31.72
삼익티에이치케이(주),004380,2018/12,1989/09/26,,1,165.78,78.4,32.92,19.45,89.69,1791.05,24.9,96.71,49.01,52.72,27.67,-23.72,16.34,3.73,-35.88,23.29,22.28,10.75,30.95,19.8,6.4,7.76,5.46,9.8,875,13479.39,0.3,0.85,1.53,1.71,3.48,5.42,7.9,46.19,104.79,67.38,0.01,1,1.07,1.83,1.7,3.33,79156.43,22.19,54.96,242.42,27.96,51.64,48.36,22.87
삼익티에이치케이(주),004380,2019/12,1989/09/26,,1,139.13,59.07,14.98,12.71,108.44,1793.8,2.8,114.25,45.19,47.97,38.45,-18.04,10.06,0.15,-81.96,20.35,18.32,1.47,10.77,16.14,1.41,2.03,0.87,1.74,158,11048.01,1.09,0.62,1.23,1.17,2.39,4.61,6.67,54.7,152.8,79.14,0.01,3.04,0.79,1.24,1.32,2.94,61696.36,15.71,35.3,175.49,26.59,65.14,34.86,5.29
삼익티에이치케이(주),004380,2020/12,1989/09/26,,1,137.83,67.51,23.8,11.54,104.03,1809.29,2.04,118.27,42.03,49.01,33.06,13.73,-1.27,0.86,36.53,3.47,4.42,-8.17,-18.58,12.87,1.69,1.49,1.14,2.36,215,12564.59,1.04,0.68,1.39,1.2,2.85,5.06,16.67,21.89,128.1,72.2,0.01,0,0.9,1.26,1.55,3.4,60544.6,15.62,29.47,177.89,22.95,61.82,38.18,7.36
삼익티에이치케이(주),004380,2021/12,1989/09/26,,1,131.55,72.92,22.27,9.77,91.6,1879.92,5.02,113.56,40.73,52.19,31.58,17.67,-2.43,3.9,164.95,0.1,-0.24,-5.44,-17.41,14.02,3.8,3.89,3.08,6.1,571,14784.98,0.95,0.81,1.6,1.38,4.09,5.69,14.45,25.25,89.21,64.12,0.01,0,1.12,1.46,1.96,3.76,74288.48,19.64,36.4,203.15,23.93,55.3,44.7,15.9
삼익티에이치케이(주),004380,2022/12,1989/09/26,,1,107.22,54.69,10.88,3.09,113.26,1961.83,4.56,115.34,45.91,46.89,37.19,9.23,16.15,4.36,38.99,7.02,6,30.93,43.95,16.1,4.84,5.09,4.02,8.14,793,16149.23,1.34,0.83,1.68,1.47,4.05,4.85,7.55,48.36,90.12,75.25,0.01,0.74,1.03,1.54,1.91,3.6,87881.09,20.01,43.09,226.21,25.91,53.3,46.7,18.68
삼일제약(주),000520,2011/12,1985/05/29,,1,111.94,66.87,6,4.82,77.78,1248.5,-4.15,97.52,45.14,56.25,28.93,-5.52,-8.83,-8.73,0,4.93,-5.84,-12.23,-0.32,39.87,-5.43,-3.75,-3.95,-7.03,-970,16915.42,-0.93,0.73,1.29,1.35,4.19,3.3,12.15,30.04,87.18,110.48,0.01,0,0.88,2.6,1.58,2.53,18701.36,15.32,51.27,452.42,20.1,119.17,-19.17,-27.03
삼일제약(주),000520,2012/12,1985/05/29,,1,170.26,127.77,34.6,22.81,73.41,1164.22,0.03,77.54,55.28,57.67,27.02,-4.98,-9.04,-6.75,0,-2.64,-25.86,11.39,-30.95,41.46,-4.36,2.1,-3.31,-5.81,-740,16072.94,-0.57,0.76,1.33,1.52,4.71,3.53,12.7,28.74,77.43,103.43,0.01,0,0.88,2.44,1.52,2.24,18179.59,16.37,51.14,447,20.56,104.9,-4.9,-21.21
삼일제약(주),000520,2013/12,1985/05/29,,1,170.12,133.04,53.18,25.68,64.03,1268.39,-0.05,61.84,62.3,60.96,22.72,-2.75,3.06,8.95,0,-1.19,-13.11,16.13,1.4,41.21,7.58,2.09,5.78,9.75,1250,15631.38,-1.17,0.76,1.29,1.85,5.57,3.41,13.37,27.3,65.5,107.08,0.01,0,0.82,2.42,1.3,1.69,32330.27,28.25,95,972.2,37.61,58.9,41.1,20.16
삼일제약(주),000520,2014/12,1985/05/29,,1,149.52,111.51,1.5,18.64,94.15,1006.27,-6.09,84.9,56.27,51.51,33.69,-1.53,-6.1,-20.67,0,11.8,8.91,-15.18,-1.05,39.23,-13,-7.02,-9.92,-17.6,-2136,15391.45,0.79,0.76,1.35,1.88,5.48,3.07,14.23,25.65,66.63,118.91,0.01,0,0.79,2.27,1.29,1.68,14711.53,13.69,37.6,340.82,17.38,139.85,-39.85,-74.82
삼일제약(주),000520,2015/12,1985/05/29,,1,134.92,99.7,7.36,14.5,81.37,989.08,1.51,79.76,56.02,55.14,28.58,3.3,-8.18,-1.71,0,-2.45,-7.65,-8.59,-6.15,41.97,0.76,2.11,0.64,1.21,130,15899.71,0.96,0.85,1.59,1.94,5.87,2.95,14.52,25.14,62.19,123.55,0.01,0,0.89,2.25,1.51,2.04,25597.64,25.94,68.28,601.41,29.27,80.61,19.39,2.59
삼일제약(주),000520,2016/12,1985/05/29,,1,129.83,103.29,13.29,12.67,89.97,960.79,3.47,85.22,55.14,52.64,30.08,9.96,1.75,-2.86,30.1,1.99,3.79,0.15,-21.57,42.52,0.9,4.09,0.87,1.61,169,17483.75,0.85,0.97,1.79,2.17,7.47,3.14,15.91,22.94,48.86,116.08,0.01,0,0.99,2.48,1.74,2.27,28548.6,28.44,72.99,419.96,29.69,77.08,22.92,3.02
삼일제약(주),000520,2017/12,1985/05/29,,1,99.42,67.79,1.23,-0.22,164.07,929.56,0.74,162.96,38.29,37.87,45.33,-4.82,34.48,-3.25,0,83.34,85,-6.62,45.33,44.15,-1.39,1.16,-1.08,-2.44,-248,16640.75,1.85,0.78,1.76,1.43,6.59,2.88,12.22,29.87,55.35,126.58,0.01,0,0.91,1.65,1.71,2.31,27501.77,20.37,38.29,348.47,30.05,83.11,16.89,-4.61
삼일제약(주),000520,2018/12,1985/05/29,,1,66.95,38.87,0.9,-19.03,162.91,863.66,-2.39,161.58,38.54,38.04,45.2,2.86,9.32,9.8,0,-13.28,8.87,10.05,45.09,36.49,-9.08,-3.99,-6.05,-15.95,-1619,17116.63,2.26,0.67,1.76,1.08,4.67,3.36,10.31,35.39,78.13,108.49,0.01,0,0.77,1.4,1.73,2.76,22347.38,15.14,35.92,320.45,23.74,109.52,-9.52,-38.27
삼일제약(주),000520,2019/12,1985/05/29,,1,107.76,74.78,16.25,2.87,194.65,958.23,1.25,177.18,39.87,33.94,51.02,28.2,24.34,10.95,0,10.29,21.66,28.62,-6.14,38.38,0.72,3.08,0.52,1.46,141,18568.28,3.08,0.73,2.04,1.2,5.22,4.93,13.14,27.78,69.94,74,0.01,0,0.85,1.84,1.86,2.88,37039.18,20.18,62.5,599.98,30.69,75.04,24.96,2.33
삼일제약(주),000520,2020/12,1985/05/29,,1,71.83,47.4,15.08,-14.4,197.46,966.98,1.22,188.21,36.73,33.62,49.02,1.65,4.93,3.94,77.73,-15.07,10.42,-3.35,7.44,39.72,1.25,3.67,0.82,2.42,251,18873.85,4.37,0.65,1.93,1.06,5.28,4.4,12.3,29.69,69.11,82.97,0.01,0,0.79,1.93,1.71,2.52,40022,20.78,96.69,463.79,32.62,72.67,27.33,3.84
삼일제약(주),000520,2021/12,1985/05/29,,1,57.35,37.29,0.85,-22.97,243.6,961.38,0.16,237.46,30.89,29.1,55.76,9.19,16.11,0.52,0,15.99,26.82,-2.34,0.42,36.37,-3.54,0.53,-2.28,-7.3,-377,9988.59,4.3,0.64,2.06,0.97,5.56,4.39,13.83,26.39,65.7,83.22,0.01,0,0.75,2.12,1.92,2.93,36333.45,16.25,85.75,428.74,27.12,82.55,17.45,-13.04
삼일제약(주),000520,2022/12,1985/05/29,,1,52.72,31.62,0.33,-17.43,161.75,1754.08,0.72,210.85,19.44,38.21,44.56,34.08,40.81,84.84,0,58.05,64.13,-11.37,1.38,37.54,-0.76,2.33,-0.5,-1.47,-107,13108.17,4.68,0.67,1.94,0.88,7.38,5.51,16.18,22.56,49.44,66.22,0.01,0,0.98,2.06,2.76,4.4,47966.59,15.24,44.94,678.23,26.71,74.76,25.24,-2.83
삼정펄프(주),009770,2011/12,2006/10/17,,1,273.6,217.63,45.86,33.74,27.57,1580.4,155.37,59.72,53.18,78.39,4.73,15.67,11.92,10.44,37.51,-0.01,32.85,-1.72,16.72,15.92,10.3,11.8,11.05,14.01,10550,102467.04,-1.35,1.07,1.36,2.48,10.07,8.14,13.89,26.27,36.26,44.85,0.02,0.23,1.43,3.48,1.89,2.33,42426.02,26.31,91.78,210.12,25.88,41.24,58.76,39.79
삼정펄프(주),009770,2012/12,2006/10/17,,1,487.27,414.76,35.93,43.28,18.05,1420.27,187.85,53.77,54.45,84.71,1.98,-1.65,3.95,12.33,-0.09,27.77,1.14,6.43,-22.57,16.34,10.46,11.72,10.25,12.56,8432,80619.04,-1.45,0.98,1.2,2.12,10.36,8.61,16.48,22.15,35.23,42.38,0.02,0.4,1.42,3.01,1.82,2.21,43196.16,25.76,76.11,163.18,26.79,45,55,39.04
삼정펄프(주),009770,2013/12,2006/10/17,,1,430.36,356.96,36.91,39.55,18.93,1219.8,105.9,57.65,51.53,84.09,3.93,-10.09,8.15,7.36,-21.54,25.96,15.09,2.35,17.31,14.15,9.13,8.7,7.58,8.99,5293,57990.05,-1.31,0.83,0.98,1.77,9.82,9.03,19.44,18.78,37.16,40.43,0.02,0,1.29,2.13,1.57,1.87,40956.81,22.59,64.22,130.82,28.25,46.77,53.23,32.31
삼정펄프(주),009770,2014/12,2006/10/17,,1,529.55,430.87,41.24,40.08,15.57,1251.11,74.6,58.46,49.41,86.53,2.45,0.27,-0.33,2.57,-50.38,-5.41,4.02,-4.42,4.43,10.04,4.52,4.79,3.63,4.25,2626,58145.08,-1.19,0.8,0.94,1.62,8.92,9.11,17.39,20.99,40.9,40.06,0.02,1.56,1.31,1.97,1.59,1.94,33740.13,18.67,47.39,86.06,23.21,52.99,47.01,19.46
삼정펄프(주),009770,2015/12,2006/10/17,,1,523.1,452.16,63.23,50.69,17.63,1295,72.6,43.91,62.67,85.01,3.92,4.58,5.35,3.51,20.78,-11.13,-22.25,33.61,-2.77,10.95,5.22,4.97,4.27,4.98,3172,60806.55,-1.04,0.82,0.96,1.87,9.26,9.66,17.67,20.66,39.41,37.79,0.02,0.8,1.22,2.25,1.46,1.73,34577.3,18.16,54.34,106.08,22.75,50.63,49.37,22.93
삼정펄프(주),009770,2016/12,2006/10/17,,1,471.71,421.32,50.04,50.76,19.02,1422.41,105.1,42.36,64.41,84.02,3.62,0.03,11.13,9.84,143.67,-16.28,5.94,14.22,-10.03,13.71,12.71,6.88,9.61,11.38,7729,60826.86,-1.29,0.76,0.9,2.08,9.89,10.58,16.64,21.93,36.89,34.5,0.02,0.26,0.99,2.6,1.19,1.35,49555.37,23.42,93.15,183.48,32.59,36.64,63.36,38.99
삼정펄프(주),009770,2017/12,2006/10/17,,1,692.5,600.73,57.82,52.32,12.55,1467.23,120.19,43.73,61.15,88.85,1.2,-5.7,-2.45,3.15,-46.03,-11.06,6.49,-7.39,14.88,11.24,7.27,4.67,4.99,5.77,4172,57357.38,-1.48,0.69,0.79,1.84,9.17,10.51,16.07,22.71,39.82,34.74,0.02,0.28,0.93,2.85,1.09,1.24,37564.31,18.2,79.72,173.56,26.2,48.45,51.55,27.76
삼정펄프(주),009770,2018/12,2006/10/17,,1,893.17,780.6,44.44,69.95,11.91,1442.78,-90,23.76,78.77,89.36,0.79,-5.43,-2.23,-1.67,0,-12.39,-46.58,25.95,19.79,3.06,-0.13,-1.18,-0.09,-0.1,-70,54245.68,-1.28,0.66,0.75,2.2,7.38,9.82,15.7,23.25,49.47,37.17,0.02,0.67,0.84,3.05,0.95,1.09,22688.65,11.24,54.66,139.18,16.73,75.82,24.18,-0.77
삼정펄프(주),009770,2019/12,2006/10/17,,1,544.33,475.04,56.02,42.13,11.73,1477.02,80.75,54.07,51.61,89.5,1.46,8.44,2.21,2.37,0,-9.97,133,-33.04,-32.36,10.08,3.18,4.09,2.29,2.56,1868,58826.39,-1.05,0.72,0.81,2.06,8.76,9.88,18.6,19.62,41.68,36.96,0.02,32.65,0.97,3.73,1.11,1.27,26676.43,12.93,73.76,236.08,18.14,58.5,41.5,17.51
삼정펄프(주),009770,2020/12,2006/10/17,,1,814.72,709.17,115.65,50.73,10.34,1687.81,197.5,46.53,57.82,90.63,0.47,-0.5,12.84,14.27,475.02,-2.37,-1.65,26.44,28.68,15.21,18.35,6.6,12.23,13.58,10743,58533.09,-0.62,0.67,0.74,1.48,9.44,9.38,21.87,16.69,38.65,38.9,0.02,0,1.06,3.96,1.21,1.39,56197.14,24.14,159,696.03,38.4,29.14,70.86,47.79
삼정펄프(주),009770,2021/12,2006/10/17,,1,662.99,556.27,97.24,49.15,10.78,1728.98,30.19,46.66,57.88,90.27,0.48,-5.6,2.85,2.44,-71.65,-6.3,2.72,2.94,27.9,7.69,5.51,0.97,3.22,3.57,3046,55255.51,-0.59,0.59,0.65,1.39,6.95,8.46,17.08,21.37,52.51,43.16,0.01,0,0.89,3.91,1.01,1.18,30817.88,12.87,92.14,541.35,22.31,54.4,45.6,24.71
삼정펄프(주),009770,2022/12,2006/10/17,,1,711.06,568.51,73.34,49.95,9.23,1704.07,129.69,45.74,58.12,91.55,0.36,26.3,-2.82,-1.44,0,-0.77,-3.39,-2.4,21.55,9.1,-0.55,2.6,-0.41,-0.45,-383,69786.45,-0.75,0.74,0.81,1.76,7.06,10.08,18.04,20.23,51.69,36.21,0.01,0,1.11,5.12,1.27,1.56,20253.47,8.71,61.79,351.73,11.61,98.8,1.2,-4.73
삼진제약(주),005500,2011/12,1988/06/18,,1,208.89,174.25,3.35,36.48,73.59,862.45,10.03,52.12,69.98,57.61,21.35,0.67,2.88,2.23,-41.85,18.26,23.01,-3.87,-3.88,60.19,3.5,11.8,3.44,5.96,542,14514.83,1.15,0.98,1.7,3.56,8.19,1.72,12.6,28.96,44.57,212.16,0,0,0.93,4.15,1.36,1.63,72155.57,34.67,157.2,1327.97,35.76,62.06,37.94,9.79
삼진제약(주),005500,2012/12,1988/06/18,,1,188.52,151.67,3.52,30.66,81.11,811.08,10,62.84,65.3,55.21,21.06,-7.96,-1.88,-5.96,50.63,16.4,13.4,-8.44,7.92,58.26,5.73,8.56,5.16,9.15,817,13359.86,0.82,0.9,1.6,2.79,7.4,1.75,10.56,34.55,49.34,208.57,0,0,0.89,3.25,1.33,1.62,65917.67,32.28,135.26,785.86,35.5,68.51,31.49,16.14
