회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,유동비율,당좌비율,현금비율,순운전자본비율,부채비율,자기자본배율,이자보상배율(이자비용),비유동비율,유동자산구성비율,자기자본구성비율,차입금의존도,매출액증가율,총자본증가율,자기자본증가율,순이익증가율,유형자산증가율,비유동자산증가율,유동자산증가율,재고자산증가율,매출액총이익률,매출액순이익률,총자본사업이익률,총자본순이익률,자기자본순이익률,1주당순이익,1주당매출액,금융비용 대 총비용비율,총자본회전률,자기자본회전률,비유동자산회전률,재고자산회전률,매출채권회전률,매입채무회전률,매입채무회전기간,재고자산회전기간,매출채권회전기간,1회전기간,운전자본회전률,순운전자본회전률,유형자산회전율,유동자산회전률,당좌자산회전률,부가가치,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,폐지사유
대림비앤코(주),5750,2011/12,1992/12/23,,1,108.51,76.66,1.23,2.09,57.45,991.49,0.62,115.57,26.6,63.51,18.13,8.58,1.92,-0.94,-20.68,-0.73,2.26,0.99,37.02,19.98,1.31,0.72,0.5,0.78,78.0,5909.85,1.78,0.38,0.59,0.52,5.61,2.45,10.54,34.62,65.11,148.76,0.01,0.0,0.8,0.8,1.43,1.92,26042.17,11.12,23.53,405.88,29.38,83.67,16.33,4.48,
대림비앤코(주),5750,2012/12,1992/12/23,,1,189.15,118.41,0.92,12.48,69.46,945.99,-1.23,124.6,26.47,59.01,21.87,14.53,2.69,-4.59,0.0,4.17,2.87,2.2,30.23,19.1,-4.54,-1.39,-1.94,-3.17,-308.0,6768.48,2.4,0.43,0.7,0.58,4.82,2.8,11.06,33.0,75.66,130.24,0.01,0.0,0.94,0.9,1.61,2.42,26635.38,11.08,23.1,388.05,26.23,93.39,6.61,-17.32,
대림비앤코(주),5750,2013/12,1992/12/23,,1,118.99,87.05,8.73,4.8,82.86,923.07,0.42,127.85,30.08,54.69,24.78,14.53,5.29,-2.42,0.0,0.72,0.12,19.65,-14.14,20.03,-2.54,0.73,-1.2,-2.11,-197.0,7752.2,2.56,0.47,0.83,0.66,5.26,3.02,10.24,35.64,69.45,120.97,0.01,0.0,0.98,1.0,1.66,2.43,29891.52,11.81,26.03,481.16,25.71,86.25,13.75,-9.9,
대림비앤코(주),5750,2014/12,1992/12/23,,1,121.14,82.22,3.07,5.22,90.37,921.47,2.81,133.37,29.94,52.53,25.57,26.83,5.09,0.94,0.0,1.68,5.3,4.59,25.18,21.35,2.21,3.2,1.25,2.34,216.0,9723.58,1.79,0.57,1.06,0.81,6.41,3.3,10.16,35.91,56.97,110.68,0.01,0.0,1.03,1.26,1.89,2.69,42540.31,15.99,36.17,686.01,28.84,71.52,28.48,7.66,
대림비앤코(주),5750,2015/12,1992/12/23,,1,133.04,81.91,3.59,8.68,93.2,938.92,4.94,125.68,34.95,51.76,23.45,22.69,5.89,4.14,151.12,2.69,-1.68,23.6,47.87,23.55,4.36,4.48,2.88,5.73,530.0,11672.22,1.34,0.66,1.27,0.98,5.7,3.61,9.68,37.7,63.98,101.19,0.01,0.0,1.14,1.51,2.03,3.16,50817.18,18.04,42.53,760.89,28.09,64.53,35.47,15.54,
대림비앤코(주),5750,2016/12,1992/12/23,,1,144.22,96.47,17.11,11.75,94.67,926.56,5.9,120.03,38.34,51.37,23.33,15.56,6.66,6.13,-5.26,1.33,1.1,17.0,0.79,23.34,3.52,4.96,2.53,5.16,499.0,12541.21,1.17,0.72,1.39,1.13,5.5,3.77,9.04,40.37,66.32,96.81,0.01,4.32,1.14,1.71,1.96,3.04,55247.75,18.39,45.19,640.34,26.42,65.87,34.13,13.32,
대림비앤코(주),5750,2017/12,1992/12/23,,1,124.52,86.86,16.07,7.61,91.34,957.57,5.14,117.35,38.67,52.26,22.26,11.38,1.39,3.35,-9.13,-0.55,0.85,2.27,-6.57,21.23,2.89,4.04,2.23,4.48,422.0,13968.54,1.0,0.77,1.49,1.25,6.31,3.88,9.12,40.02,57.81,94.05,0.01,0.93,1.14,1.9,2.0,2.92,61261.52,20.11,50.43,751.74,26.31,69.98,30.02,11.0,
대림비앤코(주),5750,2018/12,1992/12/23,,1,151.66,97.02,20.43,12.9,88.44,964.38,2.98,117.08,37.87,53.07,21.72,6.14,-0.98,0.71,-40.43,1.78,0.31,-3.03,15.5,20.16,1.59,2.49,1.29,2.62,252.0,14825.81,0.94,0.82,1.55,1.32,6.44,4.36,9.6,38.02,56.7,83.71,0.01,0.84,1.23,2.0,2.13,3.18,60895.17,20.19,49.95,657.55,24.64,76.52,23.48,6.44,
대림비앤코(주),5750,2019/12,1992/12/23,,1,166.57,94.53,11.76,14.7,93.94,960.75,1.7,122.58,36.79,51.56,23.7,-4.34,2.48,-0.38,-47.5,-0.56,4.26,-0.43,19.53,20.57,0.86,1.46,0.66,1.37,132.0,14182.2,0.89,0.77,1.48,1.24,5.23,4.66,9.44,38.68,69.74,78.28,0.01,2.17,1.27,1.9,2.07,3.44,60864.25,19.69,50.16,671.19,25.74,78.49,21.51,3.33,
대림비앤코(주),5750,2020/12,1992/12/23,,1,159.45,109.96,37.77,14.49,106.74,951.66,0.74,126.38,38.87,48.37,27.29,-1.73,5.55,-0.95,0.0,-3.53,2.08,11.51,-19.98,19.8,-0.76,0.61,-0.56,-1.05,-103.0,13937.28,0.87,0.73,1.46,1.18,5.25,4.87,9.0,40.58,69.56,74.97,0.01,0.89,1.2,1.91,1.93,3.06,54027.78,16.56,45.69,697.8,23.25,82.76,17.24,-3.27,
대림비앤코(주),5750,2021/12,1992/12/23,,1,103.46,55.32,8.56,1.14,107.5,947.68,1.07,136.57,34.18,48.19,25.59,12.05,0.08,-0.42,0.0,0.9,7.75,-11.99,31.95,19.05,0.35,0.86,0.28,0.7,66.0,15616.34,0.72,0.8,1.65,1.26,5.7,5.75,9.14,39.95,64.01,63.46,0.01,0.43,1.22,2.17,2.18,3.54,57927.13,17.74,48.99,712.53,22.25,79.18,20.82,1.58,
대림비앤코(주),5750,2022/12,1992/12/23,,1,137.63,74.22,20.59,9.94,113.72,951.42,0.46,136.04,36.34,46.79,28.33,-2.64,3.37,0.39,0.0,-0.67,-0.02,9.91,8.82,16.6,-0.34,0.61,-0.26,-0.51,-48.0,15204.37,1.02,0.76,1.61,1.18,4.67,5.58,8.21,44.44,78.09,65.36,0.01,0.49,1.18,2.11,2.16,4.03,54096.63,16.02,45.48,578.99,21.34,81.54,18.46,-1.59,
대림통상(주),6570,2011/12,1975/11/08,,1,126.35,78.71,4.68,8.89,80.77,898.38,0.71,103.75,42.61,55.32,30.41,1.77,0.29,-3.6,0.0,-2.38,-2.36,4.1,8.44,15.58,-1.17,1.43,-0.76,-1.35,-134.0,11443.02,2.71,0.65,1.16,1.12,4.23,2.75,10.01,36.48,86.39,132.71,0.01,0.0,0.93,1.16,1.56,2.48,34938.52,13.08,23.5,497.56,20.05,70.3,29.7,-5.82,
대림통상(주),6570,2012/12,1975/11/08,,1,104.14,64.19,2.49,1.64,83.46,843.2,-0.1,107.72,41.29,54.51,32.49,-6.08,-4.76,-6.14,0.0,-2.9,-2.57,-7.71,-6.12,12.73,-4.54,-0.17,-2.85,-5.16,-485.0,10747.24,3.02,0.63,1.14,1.08,3.93,2.65,9.55,38.24,92.78,137.56,0.01,0.0,0.8,1.12,1.5,2.41,28581.67,11.24,19.79,527.95,17.47,83.49,16.51,-25.97,
대림통상(주),6570,2013/12,1975/11/08,,1,115.05,71.97,7.54,5.62,93.11,800.7,0.23,110.17,42.95,51.78,34.26,-1.73,-0.07,-5.04,0.0,-2.56,-2.9,3.96,1.48,13.07,-4.52,0.48,-2.86,-5.36,-475.0,10561.35,2.93,0.63,1.19,1.09,3.96,2.74,9.4,38.84,92.1,132.99,0.01,0.0,0.78,1.13,1.5,2.42,19422.27,7.64,13.81,454.05,12.08,88.51,11.49,-37.44,
대림통상(주),6570,2014/12,1975/11/08,,1,124.09,79.69,1.32,9.78,102.11,768.66,0.61,100.25,50.4,49.48,36.35,3.49,0.47,-4.0,0.0,-13.65,-12.65,17.9,12.66,13.86,-0.95,1.17,-0.62,-1.22,-104.0,10929.61,2.86,0.65,1.29,1.23,3.83,2.89,9.27,39.37,95.33,126.45,0.01,0.0,0.76,1.27,1.4,2.2,33338.06,13.05,27.42,663.63,20.03,75.16,24.84,-4.77,
대림통상(주),6570,2015/12,1975/11/08,,1,110.94,63.55,4.36,4.48,96.96,721.23,-0.61,107.5,45.42,50.77,33.83,0.78,-8.55,-6.17,0.0,-0.02,0.63,-17.59,-1.61,13.75,-2.22,-0.93,-1.52,-3.04,-245.0,11014.72,2.14,0.69,1.37,1.32,3.67,3.05,9.95,36.69,99.41,119.81,0.01,0.0,0.77,1.38,1.43,2.34,31462.99,13.47,25.9,621.26,18.76,81.61,18.39,-11.83,
대림통상(주),6570,2016/12,1975/11/08,,1,106.28,61.46,7.94,2.64,97.87,708.99,1.31,109.41,44.71,50.54,33.25,3.98,-1.23,-1.7,0.0,-0.82,0.06,-2.78,-4.01,15.43,0.19,1.96,0.15,0.28,21.0,11452.8,1.75,0.75,1.48,1.37,3.93,3.43,10.06,36.27,92.93,106.27,0.01,0.0,0.87,1.44,1.67,2.9,36659.75,15.89,30.41,825.72,21.02,72.59,27.41,0.93,
대림통상(주),6570,2017/12,1975/11/08,,1,135.38,92.9,10.99,16.95,107.03,673.31,0.65,72.75,64.86,48.3,27.93,13.12,-0.61,-5.03,-1432.22,-36.25,-36.83,44.2,7.3,14.88,-2.18,0.94,-1.87,-3.82,-285.0,12955.45,1.41,0.86,1.74,1.9,4.38,3.82,8.29,44.02,83.41,95.58,0.01,0.0,0.86,2.0,1.57,2.44,30054.45,13.11,39.1,825.94,15.24,85.75,14.25,-14.33,
대림통상(주),6570,2018/12,1975/11/08,,1,132.19,79.15,16.25,14.4,86.71,647.72,-0.43,76.34,59.11,53.56,25.47,2.03,-13.08,-3.8,0.0,-2.49,1.14,-20.78,1.28,11.49,-0.61,-0.39,-0.57,-1.04,-74.0,13218.58,1.09,0.94,1.85,2.48,4.29,3.79,7.97,45.79,85.17,96.33,0.01,9.69,0.86,2.65,1.51,2.33,28544.76,14.32,38.08,913.62,14.18,62.12,37.88,-4.27,
대림통상(주),6570,2019/12,1975/11/08,,1,154.17,77.35,13.78,20.1,95.69,556.63,-1.08,83.77,57.19,51.1,32.26,-8.78,-9.93,-14.06,0.0,-8.0,-5.7,-12.86,8.22,12.8,-6.38,-1.27,-6.18,-11.77,-765.0,12058.21,1.13,0.97,1.85,2.32,3.73,4.02,10.15,35.98,97.82,90.86,0.01,0.0,0.98,2.55,1.67,3.01,14344.21,7.99,20.81,1427.16,7.81,121.39,-21.39,-81.63,
대림통상(주),6570,2020/12,1975/11/08,,1,132.68,67.37,16.71,13.11,108.89,464.21,-3.1,97.75,53.2,47.87,36.7,-14.71,-11.05,-16.6,0.0,-6.49,-2.76,-17.25,-18.25,12.73,-8.18,-4.02,-7.55,-15.15,-838.0,10283.86,1.24,0.92,1.86,2.07,3.37,4.56,11.27,32.39,108.35,80.09,0.01,0.0,0.98,2.35,1.67,3.31,16963.6,10.63,26.31,0.0,10.83,140.34,-40.34,-75.48,
대림통상(주),6570,2021/12,1975/11/08,,1,112.24,47.36,6.55,6.04,117.77,461.53,1.36,97.2,55.36,45.92,35.95,-0.86,3.85,-0.58,0.0,2.6,-0.95,8.07,26.91,16.89,0.22,1.83,0.21,0.37,19.0,10195.67,1.37,0.95,2.03,2.09,3.27,5.25,10.93,33.39,111.54,69.59,0.01,0.0,0.96,2.38,1.76,3.79,32333.76,19.5,48.87,5968.24,20.83,82.98,17.02,1.05,
대림통상(주),6570,2022/12,1975/11/08,,1,122.23,55.18,10.11,10.3,113.86,486.83,2.33,92.8,56.61,46.76,34.28,12.16,3.61,5.48,1229.48,-3.74,0.73,5.94,0.53,19.58,2.2,4.2,2.27,4.87,252.0,11435.94,1.62,1.03,2.23,2.34,3.27,5.57,9.79,37.3,111.53,65.57,0.01,0.0,0.99,2.68,1.84,4.21,35926.01,20.91,56.66,4129.65,20.63,74.98,25.02,10.65,
대상(주),1680,2011/12,1970/04/01,,1,103.8,63.42,28.94,1.71,186.17,1451.34,4.26,152.0,46.89,34.94,42.81,21.22,18.07,11.05,75.95,4.07,2.68,42.22,33.05,28.77,2.51,7.36,3.75,11.17,1536.0,60075.06,0.94,1.5,4.2,2.64,8.65,11.54,20.71,17.62,42.18,31.63,0.02,0.0,1.64,3.6,3.46,5.77,388994.0,24.85,64.26,0.0,17.98,59.89,40.11,13.95,
대상(주),1680,2012/12,1970/04/01,,1,105.28,66.72,33.0,2.33,158.92,1661.33,4.44,138.47,46.52,38.62,40.0,14.6,3.56,14.47,64.29,2.98,4.27,2.75,-3.26,28.16,3.55,8.83,5.52,16.26,2524.0,68845.07,0.89,1.56,4.23,2.92,8.83,11.77,21.53,16.96,41.34,31.0,0.02,0.0,1.7,3.98,3.33,5.35,446061.95,27.51,72.1,0.0,17.99,57.03,42.97,19.72,
대상(주),1680,2013/12,1970/04/01,,1,110.34,79.93,26.59,4.5,143.89,1897.42,6.1,126.65,48.07,41.0,37.87,2.53,7.25,14.21,20.15,0.17,4.14,10.82,-16.59,28.27,4.16,9.75,6.29,17.09,3027.0,70583.76,0.71,1.51,3.8,2.87,10.04,11.84,20.75,17.59,36.37,30.84,0.02,0.89,1.66,4.02,3.2,4.69,462188.56,26.58,74.3,0.0,18.18,57.5,42.5,22.88,
대상(주),1680,2014/12,1970/04/01,,1,151.52,108.77,27.42,16.15,131.34,2104.19,6.11,121.43,47.51,43.23,34.32,1.83,4.37,10.9,-15.3,7.25,5.5,3.15,5.58,28.17,3.48,8.53,5.07,12.87,2562.0,71874.12,0.47,1.46,3.46,2.79,10.93,11.66,20.1,18.16,33.39,31.3,0.02,0.4,1.71,3.95,3.05,4.23,485014.69,26.73,73.7,0.0,18.74,61.28,38.72,18.56,
대상(주),1680,2015/12,1970/04/01,,1,125.47,89.8,31.77,9.66,157.12,2202.66,4.35,134.72,47.6,38.89,39.16,1.79,15.97,4.68,-37.18,18.12,15.76,16.2,17.1,28.07,1.79,6.12,2.41,7.51,1618.0,73157.51,0.58,1.34,3.29,2.56,9.98,11.42,17.07,21.38,36.58,31.97,0.02,0.23,1.63,3.56,2.83,3.94,465181.7,22.1,59.34,0.0,17.65,65.68,34.32,10.15,
대상(주),1680,2016/12,1970/04/01,,1,152.01,110.89,25.77,16.1,166.18,2354.88,3.81,140.9,47.06,37.57,41.48,8.35,9.69,6.91,10.88,6.55,10.82,8.44,3.16,27.17,2.1,5.46,2.72,7.87,1794.0,79265.63,0.7,1.29,3.39,2.46,9.87,11.04,16.27,22.43,36.99,33.07,0.02,0.22,1.59,3.45,2.73,3.78,507079.74,21.97,65.21,106.39,17.76,65.04,34.96,11.84,
대상(주),1680,2017/12,1970/04/01,,1,145.09,98.9,21.49,13.78,154.67,2418.12,3.3,141.78,44.33,39.27,37.78,3.99,-2.43,2.69,-18.39,4.71,2.61,-8.1,8.17,26.76,1.74,4.58,2.27,6.13,1467.0,82425.02,0.73,1.3,3.39,2.4,9.71,10.74,16.69,21.87,37.6,33.97,0.02,0.27,1.7,3.4,2.85,4.03,554966.04,24.64,65.03,102.62,18.69,66.84,33.16,9.33,
대상(주),1680,2018/12,1970/04/01,,1,122.54,78.93,22.55,7.57,136.78,2540.54,5.1,139.34,41.15,42.23,36.16,-0.41,-2.37,5.06,23.03,6.92,3.2,-9.37,1.31,25.87,2.21,5.6,2.94,7.27,1801.0,82090.66,0.66,1.33,3.26,2.32,9.24,11.25,19.63,18.59,39.5,32.43,0.02,1.16,1.78,3.2,3.11,4.68,601031.85,27.33,66.63,108.4,20.33,63.51,36.49,10.88,
대상(주),1680,2019/12,1970/04/01,,1,135.56,92.19,28.44,11.79,134.5,2789.59,5.33,129.07,44.96,42.64,34.86,0.24,9.01,9.8,65.24,0.46,1.95,19.1,7.07,25.45,3.67,5.92,4.74,11.17,2976.0,82291.23,0.62,1.29,3.04,2.27,8.89,11.54,23.22,15.72,41.06,31.63,0.02,0.0,1.69,3.09,2.99,4.5,640262.21,26.71,71.68,116.84,21.6,59.81,40.19,17.0,
대상(주),1680,2020/12,1970/04/01,,1,166.63,118.6,64.81,20.59,129.53,3008.3,8.38,111.31,51.5,43.57,34.44,5.03,5.48,7.84,16.7,-2.58,-7.06,20.82,8.87,27.21,4.08,7.28,5.16,11.98,3473.0,86434.07,0.52,1.26,2.93,2.45,8.65,12.09,23.63,15.45,42.22,30.18,0.02,0.0,1.57,3.28,2.62,3.75,728087.24,28.8,81.79,124.61,23.39,59.09,40.91,17.44,
대상(주),1680,2021/12,1970/04/01,,1,159.72,105.72,61.47,19.84,130.15,3406.33,8.73,108.01,53.07,43.45,34.99,11.46,13.53,13.23,15.21,6.08,9.87,16.99,37.22,25.45,4.18,5.81,5.37,12.48,4001.0,96339.85,0.41,1.29,2.95,2.7,7.79,11.94,21.14,17.26,46.83,30.57,0.02,0.0,1.52,3.6,2.46,3.59,717618.98,25.0,79.75,121.59,20.68,59.26,40.74,20.2,
대상(주),1680,2022/12,1970/04/01,,1,172.58,101.73,56.05,22.69,141.2,3618.48,4.57,111.08,53.95,41.46,42.12,17.7,11.14,6.23,-42.37,7.13,9.06,12.97,37.17,23.76,2.01,4.97,2.71,6.57,2306.0,113389.48,0.49,1.35,3.18,2.9,6.69,11.92,21.69,16.83,54.59,30.62,0.01,0.0,1.57,3.97,2.52,4.04,710091.87,22.26,70.46,103.15,17.39,66.77,33.23,11.58,
대상홀딩스(주),84690,2011/12,2005/08/17,,1,231.5,223.78,56.15,15.77,38.99,1052.41,5.92,100.4,27.77,71.95,16.08,140.74,4.16,4.95,46.85,8.79,8.46,-5.59,-47.47,29.66,9.63,7.47,4.82,6.53,684.0,7629.7,0.79,0.5,0.7,0.71,36.51,11.09,12.84,28.42,10.0,32.92,0.07,0.03,1.2,8.18,1.72,1.8,81936.21,14.2,231.65,1422.01,28.93,48.18,51.82,33.28,
대상홀딩스(주),84690,2012/12,2005/08/17,,1,255.18,244.17,51.27,15.19,37.05,1119.04,7.83,102.81,24.98,72.97,14.23,16.47,4.57,6.33,42.32,-4.19,8.6,-5.92,21.72,29.99,11.52,8.78,6.44,8.8,975.0,8886.63,0.42,0.56,0.77,0.76,55.7,12.9,15.97,22.86,6.55,28.3,0.08,0.02,1.5,9.33,2.12,2.21,81447.21,13.5,235.49,1191.94,24.69,32.03,67.97,46.66,
대상홀딩스(주),84690,2013/12,2005/08/17,,1,112.96,85.12,30.18,5.45,133.15,1163.07,5.72,122.38,47.51,42.89,35.25,761.39,246.31,3.93,-20.29,1824.86,142.32,558.56,3661.71,28.28,2.98,13.73,6.29,6.67,777.0,76548.71,0.65,2.11,4.25,3.67,22.63,21.17,31.76,11.49,16.13,17.24,0.05,0.08,2.73,8.12,4.97,6.37,509396.58,24.38,77.4,137.06,17.92,58.4,41.6,16.63,
대상홀딩스(주),84690,2014/12,2005/08/17,,1,159.94,119.83,36.3,17.67,125.0,1233.52,6.0,118.91,47.15,44.45,32.33,4.12,4.34,6.06,28.9,6.36,5.05,3.56,5.37,28.04,3.15,8.19,4.36,8.19,1002.0,79703.96,0.39,1.39,3.17,2.63,11.78,12.0,18.41,19.82,30.99,30.41,0.02,0.19,1.67,4.31,2.93,3.9,545096.69,25.0,78.83,0.0,18.42,61.42,38.58,17.07,
대상홀딩스(주),84690,2015/12,2005/08/17,,1,132.17,97.74,34.77,11.52,148.53,1271.17,4.64,130.88,47.34,40.24,36.61,3.13,13.77,3.05,-32.97,17.52,13.38,14.22,18.64,27.93,1.74,6.29,2.27,5.25,658.0,82197.88,0.51,1.31,3.1,2.48,10.83,12.04,16.46,22.18,33.71,30.31,0.02,0.16,1.63,3.96,2.77,3.72,526631.76,21.23,64.56,0.0,17.26,65.52,34.48,10.06,
대상홀딩스(주),84690,2016/12,2005/08/17,,1,159.35,120.24,32.68,17.7,156.07,1336.81,4.17,134.38,47.52,39.05,38.61,8.73,8.42,5.16,17.6,6.14,8.04,8.84,2.55,27.12,2.03,5.76,2.6,5.93,773.0,89373.58,0.61,1.28,3.24,2.44,10.71,11.61,16.17,22.58,34.07,31.44,0.02,0.16,1.6,3.87,2.71,3.62,577175.39,21.46,71.5,0.0,17.39,65.18,34.82,11.65,
대상홀딩스(주),84690,2017/12,2005/08/17,,1,152.54,107.53,27.86,15.4,147.02,1370.47,3.55,136.58,44.71,40.48,35.21,1.98,-1.42,2.52,-9.63,6.32,3.86,-7.25,11.52,26.97,1.75,4.69,2.22,5.16,699.0,91140.23,0.64,1.27,3.19,2.35,10.2,11.11,15.96,22.87,35.78,32.87,0.02,0.19,1.67,3.71,2.75,3.76,624175.65,23.54,69.85,0.0,18.45,67.15,32.85,9.51,
대상홀딩스(주),84690,2018/12,2005/08/17,,1,128.76,86.74,27.52,9.18,140.19,1407.82,4.89,141.44,41.11,41.63,35.3,0.42,-0.81,2.73,-9.62,7.23,5.63,-8.78,0.88,26.23,1.34,5.31,1.73,4.55,632.0,91526.94,0.6,1.29,3.13,2.25,9.67,11.93,18.68,19.54,37.74,30.59,0.02,0.34,1.75,3.49,3.0,4.35,638900.56,24.3,67.68,0.0,18.8,67.78,32.22,7.14,
대상홀딩스(주),84690,2019/12,2005/08/17,,1,136.39,95.95,30.13,11.71,139.5,1570.27,5.25,134.37,43.89,41.75,33.52,4.55,10.14,11.54,208.03,3.66,4.94,17.59,6.83,25.45,3.89,5.94,5.0,13.07,1946.0,95687.97,0.6,1.29,3.08,2.24,9.74,12.06,21.79,16.75,37.49,30.27,0.02,159.84,1.72,3.46,3.02,4.38,733056.17,25.31,75.55,0.0,20.63,60.66,39.34,18.86,
대상홀딩스(주),84690,2020/12,2005/08/17,,1,165.02,121.16,63.79,20.02,130.78,1758.94,8.19,113.52,50.81,43.33,32.93,5.68,5.66,12.02,21.26,-4.72,-7.37,22.31,9.65,28.03,4.39,7.2,5.53,14.18,2360.0,101123.12,0.49,1.26,2.96,2.4,9.5,11.79,20.99,17.39,38.42,30.96,0.02,3.28,1.6,3.68,2.66,3.69,818137.52,26.74,85.51,0.0,21.79,59.99,40.01,20.14,
대상홀딩스(주),84690,2021/12,2005/08/17,,1,151.0,101.52,55.46,16.98,143.18,1905.53,7.05,120.95,50.26,41.12,36.57,12.03,18.49,8.33,-38.53,12.81,19.82,17.21,44.49,26.46,3.39,5.05,4.27,7.92,1450.0,113288.99,0.42,1.26,2.99,2.54,8.32,11.69,19.65,18.57,43.85,31.22,0.02,2.74,1.52,3.97,2.49,3.55,813475.02,22.43,80.22,0.0,19.34,62.69,37.31,17.55,
대상홀딩스(주),84690,2022/12,2005/08/17,,1,159.95,95.85,47.99,19.6,158.2,1981.51,3.51,123.18,52.29,38.73,43.07,24.27,10.73,3.99,-40.16,8.44,6.21,15.21,40.91,22.95,1.49,4.11,2.04,4.47,868.0,140781.58,0.53,1.37,3.43,2.81,7.27,12.0,21.6,16.9,50.24,30.42,0.02,0.0,1.62,4.47,2.67,4.21,832297.99,20.73,71.86,0.0,15.92,67.75,32.25,9.38,
대성산업(주),128820,2011/12,2010/07/30,,1,56.5,37.38,15.57,-18.1,243.05,2417.92,-0.07,262.42,23.5,29.15,58.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.49,-4.58,0.26,-2.41,-8.43,-11725.0,221175.14,4.14,0.53,1.81,0.69,6.63,8.5,14.27,25.57,55.08,42.97,0.01,1.18,0.81,0.98,2.24,3.39,106383.47,4.39,8.32,97.43,8.33,75.75,24.25,-54.95,
대성산업(주),128820,2012/12,2010/07/30,,1,96.89,79.73,17.33,-1.28,332.32,2103.29,-0.25,259.49,39.98,23.13,67.5,7.34,9.5,-12.85,0.0,-4.15,-14.08,86.26,-2.55,13.47,-6.23,-0.3,-3.37,-13.56,-15340.0,237401.75,4.0,0.54,2.08,0.8,7.2,11.38,22.39,16.3,50.66,32.08,0.02,0.0,0.73,1.08,1.68,2.19,95225.5,3.59,7.82,92.3,6.95,86.83,13.17,-89.69,
대성산업(주),128820,2013/12,2010/07/30,,1,56.26,48.97,11.35,-14.08,412.19,306.35,-2.26,419.45,18.11,19.52,68.4,-0.81,-14.46,-27.92,0.0,-24.52,16.71,-61.25,-71.66,14.74,-22.61,-8.1,-12.49,-58.53,-20168.0,73051.85,4.34,0.55,2.57,0.79,11.28,15.23,27.28,13.38,32.35,23.96,0.02,0.0,0.82,1.24,1.85,2.21,-125658.14,-5.54,-13.36,-344.27,-9.25,0.0,0.0,0.0,
대성산업(주),128820,2014/12,2010/07/30,,1,56.85,54.56,3.72,-36.68,12674.97,55.2,-0.18,6601.76,48.32,0.78,81.18,-17.39,-17.54,-97.43,0.0,-46.36,-47.96,120.07,-31.47,11.92,-36.76,-0.32,-19.94,-183.3,-100811.0,40768.17,5.9,0.54,4.91,0.79,25.05,14.69,17.78,20.53,14.57,24.85,0.05,0.05,0.62,1.55,1.71,1.83,-59119.85,-3.16,-11.75,-177.74,-5.27,0.0,0.0,0.0,
대성산업(주),128820,2015/12,2010/07/30,,1,30.16,23.77,4.22,-37.08,822.98,53.5,-0.47,775.16,16.01,10.83,63.64,-15.65,-42.47,906.93,0.0,-2.92,-6.5,-80.93,0.18,13.99,-13.3,-1.86,-8.55,-201.65,0.0,26271.11,5.99,0.64,14.43,1.01,25.96,16.14,10.48,34.81,14.06,22.62,0.54,0.03,0.58,1.9,1.76,1.89,81972.9,7.62,16.72,264.6,8.65,89.47,10.53,-153.71,
대성산업(주),128820,2016/12,2010/07/30,,1,20.51,16.07,3.45,-62.13,1259.84,25.54,-0.31,1141.8,16.03,7.35,62.22,-17.33,-11.82,-41.02,0.0,-6.12,-11.84,-11.71,-9.8,13.34,-17.12,-1.73,-13.24,-148.34,-5940.0,18398.61,6.36,0.77,8.4,0.92,22.54,17.2,5.89,61.96,16.19,21.22,0.0,0.03,0.96,1.65,4.82,6.14,3413.67,0.36,0.74,15.36,0.44,1671.91,-1571.91,-3926.91,
대성산업(주),128820,2017/12,2010/07/30,,1,49.82,43.38,7.28,-25.87,176.03,190.26,-0.34,205.14,25.68,36.23,29.76,14.98,17.38,542.24,0.0,34.1,3.89,88.0,12.2,12.47,24.79,-0.55,21.63,92.72,8533.0,18195.59,2.92,0.87,3.8,1.11,25.76,19.54,6.12,59.6,14.17,18.68,0.0,0.03,1.03,1.67,4.11,4.89,339061.21,30.43,54.99,1522.92,37.66,21.51,78.49,65.81,
대성산업(주),128820,2018/12,2010/07/30,,1,54.73,45.26,15.19,-13.85,142.1,210.53,0.3,201.58,16.74,41.3,32.88,5.01,-1.91,10.65,0.0,10.19,9.89,-36.07,-14.4,12.21,-0.72,1.13,-0.62,-1.98,-270.0,20900.88,1.42,0.86,2.21,1.09,27.56,18.45,8.01,45.56,13.24,19.79,0.0,0.03,1.37,1.46,4.03,4.72,113258.8,10.36,16.7,575.77,11.98,63.88,36.12,-6.03,
대성산업(주),128820,2019/12,2010/07/30,,1,52.0,39.57,14.28,-16.75,166.55,182.36,-0.48,218.18,18.15,37.52,35.79,-7.99,-5.53,-13.38,0.0,-1.58,-7.12,2.41,41.59,11.19,-7.25,0.41,-5.94,-14.15,-1889.0,19230.71,0.67,0.82,2.07,0.99,22.76,18.96,11.77,31.0,16.04,19.26,0.23,0.03,1.63,1.29,4.7,5.92,51502.12,4.99,7.79,622.79,5.92,135.63,-35.63,-122.51,
