회사명,거래소코드,회계년도,자산(*)(요약)(IFRS)(백만원),유동부채(*)(요약)(IFRS)(백만원),유동자산(*)(요약)(IFRS)(백만원),부채(*)(요약)(IFRS)(백만원),자본(*)(요약)(IFRS)(백만원),재고자산(요약)(IFRS)(백만원),당기순이익(총포괄손익)(요약)(IFRS)(백만원),매출액(수익)(요약)(IFRS)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS)(백만원),매출원가(요약)(IFRS)(백만원),매입채무(IFRS)(천원),금융원가(요약)(IFRS)(백만원)
(주)금양,001570,2011/09,119198,66403,45991,76684,42515,8222,1952,72560,5739,62028,9528282,4609
(주)금양,001570,2012/09,127229,68636,46973,82267,44962,8071,2932,85279,5791,73950,13552336,3895
(주)금양,001570,2013/09,140532,77874,56866,95775,44757,8726,863,92939,6132,83069,11229303,4652
(주)금양,001570,2014/09,137868,70696,52863,91645,46223,8915,2483,103915,6639,92221,13198363,4189
(주)금양,001570,2015/09,153002,90434,62179,105489,47513,9858,3074,110588,8186,96294,21312712,5877
(주)금양,001570,2016/09,169923,112267,66249,120032,49890,10128,3969,120573,8623,105442,22630052,6469
(주)금양,001570,2017/09,166371,128400,53925,134933,31438,10098,1987,109332,8666,96495,16408819,4476
(주)금양,001570,2018/09,172533,131852,62254,138444,34089,9011,1431,117795,10157,102244,15129756,4324
(주)금양,001570,2019/09,165203,110352,55541,116813,48390,11906,891,99354,9797,84980,5655732,4136
(주)금양,001570,2020/09,166685,67002,56040,120829,45856,11530,-4559,88369,10095,75326,5629163,5502
(주)금양,001570,2021/09,218117,75143,94044,162036,56081,24878,-2067,128567,11880,113176,4867420,6194
(주)금양,001570,2022/09,261722,106157,108787,163051,98671,24562,2283,134331,17826,109151,23251419,9811
(주)금호에이치티,214330,2016/09,147149,36025,88017,58058,89091,23718,8096,140037,5317,121918,11071684,1060
(주)금호에이치티,214330,2017/09,146095,35249,88983,49221,96874,23687,5170,124005,5278,110227,7067092,721
(주)금호에이치티,214330,2018/09,208625,75663,122503,99066,109559,30333,6961,133843,4898,121478,20092450,1160
(주)금호에이치티,214330,2019/09,276133,86234,152408,109843,166289,39618,805,163488,5460,153731,20316791,9009
(주)금호에이치티,214330,2020/09,327123,109075,147455,109430,217693,27441,-6544,129894,5606,126311,16860276,10660
(주)금호에이치티,214330,2021/09,313122,57072,164767,57951,255171,32959,1027,150256,6543,140590,16802913,5039
(주)금호에이치티,214330,2022/09,402161,65092,173786,66819,335342,34397,-6920,148720,5943,138873,19044139,2817
(주)까뮤이앤씨,013700,2011/09,334986,189449,161939,209531,125455,6515,-33679,71257,34779,75785,31833951,6659
(주)까뮤이앤씨,013700,2012/09,216791,146611,54128,171777,45015,6550,201,67004,4659,58419,17575423,7116
(주)까뮤이앤씨,013700,2013/09,170463,102310,108742,129886,40577,1333,-5618,66428,5080,62882,7661287,4894
(주)까뮤이앤씨,013700,2014/09,176817,138817,119204,149725,27092,1765,-6345,72315,3151,68591,17898195,5552
(주)까뮤이앤씨,013700,2015/09,123778,76098,31257,87442,36336,2302,616,96439,5329,88713,16523951,4290
(주)까뮤이앤씨,013700,2016/09,151667,93920,89579,104218,47449,1997,3437,100838,5416,91830,26125660,1713
(주)까뮤이앤씨,013700,2017/09,136143,66727,69481,81191,54953,1997,4460,121425,5655,109658,21827059,1833
(주)까뮤이앤씨,013700,2018/09,135636,55550,35883,76925,58711,1577,528,68244,6219,59968,13758276,1244
(주)까뮤이앤씨,013700,2019/09,184132,78500,91876,114495,69637,1735,11197,222847,6607,200085,25061117,2014
(주)까뮤이앤씨,013700,2020/09,174911,60875,78122,95459,79452,1801,9638,124522,6881,112078,10038433,1756
(주)까뮤이앤씨,013700,2021/09,164109,54377,49222,82732,81378,4336,-362,113664,9118,105151,11334399,1254
(주)까뮤이앤씨,013700,2022/09,203179,75041,72905,105535,97644,4318,-193,141543,7174,134743,10147215,1529
(주)나이스홀딩스,034310,2011/09,331571,40465,35443,72436,259135,0,7597,23080,14001,0,0,1639
(주)나이스홀딩스,034310,2012/09,284175,2336,20457,13584,270591,0,14643,29062,14421,0,0,629
(주)나이스홀딩스,034310,2013/09,335556,1688,26114,13607,321950,0,10424,20753,12512,0,0,0
(주)나이스홀딩스,034310,2014/09,356150,22201,32561,46257,309893,0,10449,20919,13999,0,0,212
(주)나이스홀딩스,034310,2015/09,380500,45983,11843,68655,311845,0,7644,26014,16146,0,0,974
(주)나이스홀딩스,034310,2016/09,388996,59838,10983,61882,327114,0,20389,29483,13572,0,0,1189
(주)나이스홀딩스,034310,2017/09,400557,60119,14686,62391,338166,0,17697,32298,13787,0,0,923
(주)나이스홀딩스,034310,2018/09,433991,59282,20992,60527,373464,0,18539,35559,12768,0,0,1107
(주)나이스홀딩스,034310,2019/09,450217,72737,8339,93779,356438,0,26787,29370,11908,0,0,1371
(주)나이스홀딩스,034310,2020/09,474960,133600,14105,159598,315362,0,-11224,34188,14662,0,0,2183
(주)나이스홀딩스,034310,2021/09,472473,126227,33623,145099,327374,0,30206,37823,15622,0,0,1906
(주)나이스홀딩스,034310,2022/09,479210,130259,28832,175474,303737,0,-684,41905,16607,0,0,2958
(주)남선알미늄,008350,2011/09,257122,141310,128585,181831,75292,24029,24940,219205,16933,200128,41193044,6696
(주)남선알미늄,008350,2012/09,207212,135450,111062,167910,39302,21269,-6880,220627,21226,203732,32164579,4620
(주)남선알미늄,008350,2013/09,228815,127386,109091,162737,66078,17000,5031,257143,21309,228671,33090660,4617
(주)남선알미늄,008350,2014/09,230796,115142,107784,142020,88776,17413,17918,250689,18874,220395,23074413,3199
(주)남선알미늄,008350,2015/09,278567,147875,153144,180702,97864,49649,9486,258462,19080,226447,25901135,4102
(주)남선알미늄,008350,2016/09,297166,143221,151555,174576,122590,48656,20130,288933,17004,252598,26141222,3236
(주)남선알미늄,008350,2017/09,294020,120562,145224,154071,139948,31010,17912,313772,16805,280808,26441958,2084
(주)남선알미늄,008350,2018/09,287388,96250,130411,137320,150069,20416,8384,264893,18074,239316,30651705,2442
(주)남선알미늄,008350,2019/09,304163,86187,139343,131474,172689,19447,4023,228612,17351,205070,22375140,2162
(주)남선알미늄,008350,2020/09,279628,59880,120818,100955,178673,20770,1948,203148,15393,187267,24285529,1522
(주)남선알미늄,008350,2021/09,272846,58838,120334,98411,174435,33134,-752,182566,15607,169349,19311541,1224
(주)남선알미늄,008350,2022/09,300362,55981,153372,89169,211193,41904,1727,186252,14482,174024,18611408,2600
(주)남성,004270,2011/09,193077,86498,72934,106257,86819,158,1653,39409,3326,33652,0,6648
(주)남성,004270,2012/09,193602,91235,81883,112642,80959,81,1218,43250,3428,36805,10651325,4558
(주)남성,004270,2013/09,168396,72924,65836,86672,81724,202,1440,36421,3269,30529,7807526,4210
(주)남성,004270,2014/09,172331,75598,73520,91223,81109,186,1197,39497,2963,33829,13834105,2675
(주)남성,004270,2015/09,177969,84928,84737,97365,80604,348,1235,44887,3276,39335,15533901,6697
(주)남성,004270,2016/09,179726,81647,81921,94449,85278,283,1427,54006,4053,46329,13696876,7253
(주)남성,004270,2017/09,178602,73765,59947,91855,86746,374,2290,58882,3912,50793,20331978,4248
(주)남성,004270,2018/09,176517,74686,65729,87071,89446,737,2087,47056,3721,40587,18178248,5036
(주)남성,004270,2019/09,178433,75907,69191,89002,89431,299,1486,45830,3465,39923,18186702,4137
(주)남성,004270,2020/09,177641,76294,73569,92924,84717,1159,-782,48083,3438,43412,21321577,2714
(주)남성,004270,2021/09,182542,81237,85611,106735,75807,7333,3703,52594,3588,46486,23250881,3898
(주)남성,004270,2022/09,238831,99119,88480,124903,113928,3629,4212,52975,4094,45270,15890527,15084
(주)넥센,005720,2011/09,428129,109399,138889,171328,256802,27520,8355,186802,14100,165006,12289648,7376
(주)넥센,005720,2012/09,567638,105495,125080,160634,407004,21395,13755,168290,16025,139241,10719649,4570
(주)넥센,005720,2013/09,548833,87303,99280,129502,419331,17850,13989,168260,16595,132760,11478328,3370
(주)넥센,005720,2014/09,562418,90155,88462,120847,441572,18505,22822,162452,18106,123756,11431289,2776
(주)넥센,005720,2015/09,571949,71763,85856,113452,458497,15778,17349,147956,17923,109180,8200912,3929
(주)넥센,005720,2016/09,579748,69428,85757,99741,480007,15709,22049,146811,17980,104113,8699083,4084
(주)넥센,005720,2017/09,597915,52828,111463,85748,512167,15241,32427,146341,20088,108597,9313358,2262
(주)넥센,005720,2018/09,662870,78908,112033,105941,556930,16294,29124,257483,21967,218151,25444102,1164
(주)넥센,005720,2019/09,659718,64104,105321,85701,574018,17359,16127,269184,20407,231044,23110206,1363
(주)넥센,005720,2020/09,685241,74766,134234,97735,587506,14014,20323,252871,17612,215026,24007707,752
(주)넥센,005720,2021/09,705565,77752,147476,101126,604439,24008,24291,356087,20648,311469,35556021,938
(주)넥센,005720,2022/09,749705,103266,195174,124041,625664,23414,30257,582754,23782,532475,38894032,1859
(주)노루페인트,090350,2011/09,451208,142515,157011,233122,218086,40936,3567,267395,37735,221454,53680356,7334
(주)노루페인트,090350,2012/09,529741,165993,206413,307612,222129,50433,7428,295281,42169,240981,70240659,5962
(주)노루페인트,090350,2013/09,526522,197853,193108,305817,220705,46407,7693,300991,46223,241911,80292894,6358
(주)노루페인트,090350,2014/09,533933,189710,198482,301308,232625,45613,11929,317947,50068,248858,79413967,6298
(주)노루페인트,090350,2015/09,538579,186727,203383,297543,241036,45603,12876,316073,54166,242869,76139731,6382
(주)노루페인트,090350,2016/09,570432,177161,222089,307572,262860,42331,22661,323246,58637,245327,74320770,8627
(주)노루페인트,090350,2017/09,563845,219651,212088,286844,277001,50105,14943,358696,59297,281107,94387642,5941
(주)노루페인트,090350,2018/09,582276,163092,223629,292943,289333,49060,12425,401150,61945,325595,104509621,5110
(주)노루페인트,090350,2019/09,589390,213849,238850,283018,306372,54264,20178,431773,64896,343753,101899174,4319
(주)노루페인트,090350,2020/09,593264,201528,245979,280686,312578,53458,16355,407044,62635,324683,98581407,3366
(주)노루페인트,090350,2021/09,618603,202491,266769,304062,314541,66267,12275,479045,62086,403154,115988725,3016
(주)노루페인트,090350,2022/09,605002,149405,253738,281277,323724,72415,17344,501145,64290,418278,114567203,6042
(주)노루홀딩스,000320,2011/09,255497,22981,15523,68144,187353,0,6517,22105,12680,0,0,3101
(주)노루홀딩스,000320,2012/09,271776,30930,33809,71384,200392,0,19325,23380,12256,0,0,2586
(주)노루홀딩스,000320,2013/09,283877,49456,42932,68868,215009,0,22397,37564,12710,0,0,2614
(주)노루홀딩스,000320,2014/09,297957,38473,41949,70217,227740,0,18739,33502,12793,0,0,2070
(주)노루홀딩스,000320,2015/09,300921,51706,48330,66624,234297,0,14916,32208,15855,0,0,1677
(주)노루홀딩스,000320,2016/09,364171,16284,92479,64446,299725,0,74051,80585,10525,0,0,5240
(주)노루홀딩스,000320,2017/09,361651,32623,71324,59053,302599,0,12269,24769,11409,0,0,2011
(주)노루홀딩스,000320,2018/09,364658,22681,68553,55024,309633,0,10706,23849,11526,0,0,1456
(주)노루홀딩스,000320,2019/09,370667,29709,60929,54944,315723,0,16550,28977,10608,0,0,1460
(주)노루홀딩스,000320,2020/09,374446,14226,68822,62814,311631,0,12920,18428,9608,0,0,1472
(주)노루홀딩스,000320,2021/09,369448,24687,49335,62544,306904,0,9576,20035,9667,0,0,1984
(주)노루홀딩스,000320,2022/09,372976,31569,38792,64141,308835,37,9516,18794,10021,0,0,6424
(주)녹십자,006280,2011/09,810835,187231,508527,207318,603517,175777,55367,528209,114569,342312,76196747,3271
(주)녹십자,006280,2012/09,899565,197168,477404,231909,667655,205784,58950,544542,111835,357988,79114486,746
(주)녹십자,006280,2013/09,1040968,179342,517367,220882,820087,223550,67215,578351,131243,381012,73431000,1048
(주)녹십자,006280,2014/09,1222846,281386,618315,352978,869868,261483,62239,627901,139968,411371,90051069,2808
(주)녹십자,006280,2015/09,1285185,250884,683396,325633,959552,285910,113579,678527,154143,440514,86654541,6281
(주)녹십자,006280,2016/09,1486768,314339,778416,497426,989341,326303,45835,756277,170195,525284,109773000,10697
(주)녹십자,006280,2017/09,1580004,210247,834334,547713,1032291,350035,55723,819886,168132,574718,132257089,7329
(주)녹십자,006280,2018/09,1591770,263615,832996,533926,1057844,384294,41670,843988,181746,612041,124004661,6926
(주)녹십자,006280,2019/09,1719518,331189,853181,644562,1074956,378080,30812,853925,185984,611878,117901582,20896
(주)녹십자,006280,2020/09,1896120,517679,973823,787362,1108758,424927,71968,891606,214240,614638,114427000,11686
(주)녹십자,006280,2021/09,1937364,433653,958698,777235,1160129,401186,72467,882171,237367,573793,89923279,14211
(주)녹십자,006280,2022/09,2010123,408724,868194,742273,1267850,389454,65503,941590,244211,622478,100471344,11626
(주)녹십자홀딩스,005250,2011/09,881231,160425,7814,362629,518602,0,16987,27360,9454,0,0,7057
(주)녹십자홀딩스,005250,2012/09,731896,46323,9206,152526,579370,0,82296,24550,9843,0,0,3779
(주)녹십자홀딩스,005250,2013/09,770423,117311,6691,197635,572788,0,17488,27550,12107,0,0,2236
(주)녹십자홀딩스,005250,2014/09,711076,81880,7343,153397,557679,0,17257,27736,13135,0,0,3292
(주)녹십자홀딩스,005250,2015/09,804938,174720,179279,248256,556682,165859,15290,33030,17605,354,0,2718
(주)녹십자홀딩스,005250,2016/09,835220,152199,160116,278482,556739,139298,15492,66765,19811,24731,0,4100
(주)녹십자홀딩스,005250,2017/09,883916,157595,131105,298089,585827,84880,21266,85492,19771,39218,0,3654
(주)녹십자홀딩스,005250,2018/09,1018067,371407,129332,424674,593393,9407,23473,108598,21696,59504,0,5565
(주)녹십자홀딩스,005250,2019/09,904045,207523,17546,317443,586602,129,16428,44277,24060,1206,0,11674
(주)녹십자홀딩스,005250,2020/09,1049692,324856,104020,436223,613468,0,34683,44982,23193,0,0,7532
(주)녹십자홀딩스,005250,2021/09,1067011,206099,55227,402609,664401,0,42953,60570,26732,0,0,13690
(주)녹십자홀딩스,005250,2022/09,1079871,204508,15495,433956,645915,0,10780,53343,27743,0,0,21702
(주)농심,004370,2011/09,2197739,593064,782713,673208,1524531,109517,78796,1479429,300710,1095063,309413016,11311
(주)농심,004370,2012/09,2094377,569592,741655,670722,1423656,106039,-32747,1465969,315468,1078425,278129323,5678
(주)농심,004370,2013/09,2094963,514013,770819,614569,1480393,117301,62510,1381966,316285,1004731,248257299,4472
(주)농심,004370,2014/09,2105056,452615,748483,563856,1541199,132603,57139,1341553,315129,971354,230296919,3456
(주)농심,004370,2015/09,2206595,516334,776339,603501,1603095,125707,84630,1392745,325972,988962,239989350,9701
(주)농심,004370,2016/09,2296585,446148,853333,515783,1780802,122586,174264,1377402,349688,978240,233957949,5876
(주)농심,004370,2017/09,2361782,463908,826495,525991,1835791,132132,67763,1393863,366061,962212,244754595,4618
(주)농심,004370,2018/09,2388177,453405,887402,510414,1877763,139505,53287,1381262,328666,1007098,215010171,3479
(주)농심,004370,2019/09,2530064,556663,792330,617683,1912381,145969,40099,1419447,333298,1048812,214309119,9243
(주)농심,004370,2020/09,2569955,538901,782381,598558,1971397,151692,77707,1598377,347578,1171368,246949164,7616
(주)농심,004370,2021/09,2501708,429335,714621,492881,2008827,142624,50275,1533923,356138,1140775,241920548,3583
(주)농심,004370,2022/09,2638432,509803,853413,579243,2059190,175414,51228,1768824,388171,1344217,287922960,8738
(주)농심홀딩스,072710,2011/09,570571,9341,57,59742,510829,0,14472,19810,2452,0,0,2436
(주)농심홀딩스,072710,2012/09,570467,4286,21,54865,515602,0,15798,19995,2352,0,0,1849
(주)농심홀딩스,072710,2013/09,573046,50297,6364,50681,522365,0,17775,19995,2547,0,0,1711
(주)농심홀딩스,072710,2014/09,568485,436,1803,40548,527937,0,16272,20135,2692,0,0,1309
(주)농심홀딩스,072710,2015/09,570565,478,3851,40418,530147,0,13195,17035,2902,0,0,998
(주)농심홀딩스,072710,2016/09,575028,40472,8334,40484,534543,0,15217,19090,2961,0,0,996
(주)농심홀딩스,072710,2017/09,578786,612,19576,30988,547798,0,23956,19090,3124,0,0,580
(주)농심홀딩스,072710,2018/09,582619,417,33370,30474,552145,0,15086,18121,3011,0,0,446
(주)농심홀딩스,072710,2019/09,587501,30425,38654,30629,556871,0,15218,18121,3082,0,0,448
(주)농심홀딩스,072710,2020/09,562911,402,8021,4273,558638,0,16030,19291,3459,0,0,82
(주)농심홀딩스,072710,2021/09,567030,349,13644,5224,561806,0,14561,19291,4897,0,0,1
(주)농심홀딩스,072710,2022/09,572612,376,25267,4420,568191,0,17154,20071,3142,0,0,1
(주)다우기술,023590,2011/09,551665,85181,106888,134197,417469,11457,21937,116307,13130,92905,15992450,2442
(주)다우기술,023590,2012/09,587062,85849,125663,140164,446897,14004,24406,138349,14825,107197,12302792,2355
(주)다우기술,023590,2013/09,622299,117604,150563,161479,460820,17726,13870,153977,13036,126449,12086468,2799
(주)다우기술,023590,2014/09,601875,118223,121004,142401,459474,10217,8056,161216,14208,137022,5806582,2778
(주)다우기술,023590,2015/09,699008,107911,188644,229601,469407,7836,18569,179102,15108,152575,9577931,2735
