회사명,거래소코드,회계년도,자산(*)(요약)(IFRS연결)(백만원),유동부채(*)(요약)(IFRS연결)(백만원),유동자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS연결)(백만원),자본(*)(요약)(IFRS연결)(백만원),재고자산(요약)(IFRS연결)(백만원),당기순이익(총포괄손익)(요약)(IFRS연결)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS연결)(백만원),매출원가(요약)(IFRS연결)(백만원),매입채무(IFRS연결)(천원),금융원가(요약)(IFRS연결)(백만원)
(주)투비소프트,079970,2022/09,82216,46892,59753,52605,29611,3710,-10150,29473,18248,14580,2350650,3313
(주)툴젠,199800,2021/09,,,,,,,,,,,,
(주)툴젠,199800,2022/09,77975,3146,61405,4588,73387,9,-13591,567,14724,161,680365,20
(주)트루윈,105550,2014/09,,,,,,,,,,,,
(주)트루윈,105550,2015/09,,,,,,,,,,,,
(주)트루윈,105550,2016/09,,,,,,,,,,,,
(주)트루윈,105550,2017/09,,,,,,,,,,,,
(주)트루윈,105550,2018/09,57239,24856,13332,34330,22909,3394,-495,23574,3657,18971,1709782,1064
(주)트루윈,105550,2019/09,,,,,,,,,,,,
(주)트루윈,105550,2020/09,,,,,,,,,,,,
(주)트루윈,105550,2021/09,98038,38539,65083,45375,52663,6942,-6415,22547,5438,19600,1677445,5545
(주)트루윈,105550,2022/09,,,,,,,,,,,,
(주)트윔,290090,2022/09,76909,7658,52446,8382,68527,8104,-2932,11716,8492,8986,2333508,10
(주)특수건설,026150,2011/09,,,,,,,,,,,,
(주)특수건설,026150,2012/09,,,,,,,,,,,,
(주)특수건설,026150,2013/09,,,,,,,,,,,,
(주)특수건설,026150,2014/09,,,,,,,,,,,,
(주)특수건설,026150,2015/09,,,,,,,,,,,,
(주)특수건설,026150,2016/09,,,,,,,,,,,,
(주)특수건설,026150,2017/09,,,,,,,,,,,,
(주)특수건설,026150,2018/09,134142,53878,94250,67732,66410,9732,1008,139979,7736,131958,33521343,602
(주)특수건설,026150,2019/09,157421,43642,97049,70711,86710,10094,616,142017,8950,132167,24808364,944
(주)특수건설,026150,2020/09,169301,55144,99861,79792,89509,9661,1264,145894,7506,136336,25571878,1015
(주)특수건설,026150,2021/09,192922,61338,108401,85652,107270,9092,830,178503,8649,167205,31072440,2415
(주)특수건설,026150,2022/09,190714,59749,110844,83081,107633,9340,1653,153295,8914,142587,24113953,614
(주)티라유텍,322180,2020/09,,,,,,,,,,,,
(주)티라유텍,322180,2021/09,,,,,,,,,,,,
(주)티라유텍,322180,2022/09,36809,12082,14037,18079,18730,1072,-4183,25518,5836,23405,1804131,135
(주)티로보틱스,117730,2018/09,51670,25573,33041,32833,18837,9432,4351,51260,6988,40196,11507586,605
(주)티로보틱스,117730,2019/09,68003,24282,34382,38122,29881,13378,-3503,35603,10026,30047,8279597,1291
(주)티로보틱스,117730,2020/09,81887,39587,43337,50661,31226,13681,1048,50300,11516,36291,6915949,1848
(주)티로보틱스,117730,2021/09,89328,27968,35879,56064,33264,11577,-3076,35654,11976,27033,3405020,1301
(주)티로보틱스,117730,2022/09,83023,43291,35885,53041,29982,9568,4116,47302,12242,35164,4228215,1434
(주)티비씨,033830,2011/09,,,,,,,,,,,,
(주)티비씨,033830,2012/09,,,,,,,,,,,,
(주)티비씨,033830,2013/09,100895,3571,70000,4378,96517,0,2623,24156,6639,16218,0,9
(주)티비씨,033830,2014/09,103369,3890,73758,4738,98631,0,2322,25437,6483,17600,0,4
(주)티비씨,033830,2015/09,104046,4336,75676,5342,98705,4,1122,23647,6328,17345,39103,9
(주)티비씨,033830,2016/09,106295,5156,73362,6865,99430,2,324,24069,5706,18942,13628,12
(주)티비씨,033830,2017/09,110481,5933,78107,7469,103012,3,1771,26000,5551,19210,0,2
(주)티비씨,033830,2018/09,113508,7797,82518,9184,104324,2,966,26415,5318,21071,0,17
(주)티비씨,033830,2019/09,115380,7054,84206,8465,106915,2,1305,28776,5236,23360,0,0
(주)티비씨,033830,2020/09,117010,4822,78903,6870,110140,3,1129,23285,4650,18705,0,9
(주)티비씨,033830,2021/09,123704,5474,73318,7246,116458,0,3677,27002,5335,18275,0,6
(주)티비씨,033830,2022/09,124801,4540,85052,6200,118602,0,3260,27149,5246,18993,0,6
(주)티사이언티픽,057680,2011/09,,,,,,,,,,,,
(주)티사이언티픽,057680,2012/09,,,,,,,,,,,,
(주)티사이언티픽,057680,2013/09,,,,,,,,,,,,
(주)티사이언티픽,057680,2014/09,,,,,,,,,,,,
(주)티사이언티픽,057680,2015/09,,,,,,,,,,,,
(주)티사이언티픽,057680,2016/09,26103,3883,12670,13715,12389,0,-3833,22849,4866,21139,1640725,467
(주)티사이언티픽,057680,2017/09,,,,,,,,,,,,
(주)티사이언티픽,057680,2018/09,,,,,,,,,,,,
(주)티사이언티픽,057680,2019/09,,,,,,,,,,,,
(주)티사이언티픽,057680,2020/09,,,,,,,,,,,,
(주)티사이언티픽,057680,2021/09,,,,,,,,,,,,
(주)티사이언티픽,057680,2022/09,355017,39569,51683,100513,254505,38,-8016,7121,4511,3803,5103309,7173
(주)티씨케이,064760,2011/09,,,,,,,,,,,,
(주)티씨케이,064760,2012/09,,,,,,,,,,,,
(주)티씨케이,064760,2013/09,,,,,,,,,,,,
(주)티씨케이,064760,2014/09,,,,,,,,,,,,
(주)티씨케이,064760,2015/09,,,,,,,,,,,,
(주)티씨케이,064760,2016/09,,,,,,,,,,,,
(주)티씨케이,064760,2017/09,,,,,,,,,,,,
(주)티씨케이,064760,2018/09,,,,,,,,,,,,
(주)티씨케이,064760,2019/09,,,,,,,,,,,,
(주)티씨케이,064760,2020/09,,,,,,,,,,,,
(주)티씨케이,064760,2021/09,,,,,,,,,,,,
(주)티씨케이,064760,2022/09,,,,,,,,,,,,
(주)티앤알바이오팹,246710,2019/09,,,,,,,,,,,,
(주)티앤알바이오팹,246710,2020/09,,,,,,,,,,,,
(주)티앤알바이오팹,246710,2021/09,,,,,,,,,,,,
(주)티앤알바이오팹,246710,2022/09,,,,,,,,,,,,
(주)티앤엘,340570,2021/09,97282,10323,51630,12113,85169,9845,14699,49576,5275,27583,3410631,3
(주)티앤엘,340570,2022/09,113854,8731,58567,10459,103395,9319,16838,58872,6118,33722,3135165,27
(주)티에스넥스젠,043220,2011/09,,,,,,,,,,,,
(주)티에스넥스젠,043220,2012/09,,,,,,,,,,,,
(주)티에스넥스젠,043220,2013/09,,,,,,,,,,,,
(주)티에스넥스젠,043220,2014/09,,,,,,,,,,,,
(주)티에스넥스젠,043220,2015/09,39654,11938,32538,18121,21533,945,-13853,12565,4354,12405,84230,673
(주)티에스넥스젠,043220,2016/09,52549,18462,19147,18650,33899,1228,4368,19992,4016,17636,131378,541
(주)티에스넥스젠,043220,2017/09,65527,32659,26553,45307,20220,2920,-7526,27468,9241,24356,2317309,1971
(주)티에스넥스젠,043220,2018/09,67107,29855,31276,42185,24922,6913,-14013,29257,6865,31894,4146274,999
(주)티에스넥스젠,043220,2019/09,62657,30400,28603,40623,22034,5002,1836,32925,4944,24896,2607420,2245
(주)티에스넥스젠,043220,2020/09,61740,9528,29167,19450,42290,3373,1880,27186,5409,19097,1637187,1098
(주)티에스넥스젠,043220,2021/09,90860,30661,66346,39227,51633,9441,3469,11300,4343,10583,1043265,1915
(주)티에스넥스젠,043220,2022/09,87077,27543,48808,34986,52091,15509,-7936,15714,4220,14053,1717957,3791
(주)티에스아이,277880,2020/09,68162,22375,49106,29215,38947,19547,178,35683,5281,30229,2754653,179
(주)티에스아이,277880,2021/09,92276,26856,67807,63744,28531,29896,-8622,37749,5850,34044,6828349,11514
(주)티에스아이,277880,2022/09,197473,108349,150790,147215,50258,51671,7968,108997,8019,99221,25739618,5628
(주)티에스이,131290,2011/09,,,,,,,,,,,,
(주)티에스이,131290,2012/09,,,,,,,,,,,,
(주)티에스이,131290,2013/09,179193,35040,77138,51042,128151,16687,858,84356,12519,69012,6166031,2088
(주)티에스이,131290,2014/09,181032,36599,85653,49515,131516,18364,5864,111431,13173,89915,7643808,1794
(주)티에스이,131290,2015/09,203787,36257,111498,47386,156400,21250,3288,101788,14164,85770,6910300,2469
(주)티에스이,131290,2016/09,187023,35036,90512,41229,145794,20955,-10947,93696,17692,85388,6818941,2596
(주)티에스이,131290,2017/09,208378,32745,98547,47499,160879,24305,14811,142714,16429,106198,7994380,3207
(주)티에스이,131290,2018/09,218222,30047,101150,43843,174380,23549,10658,132540,20736,99474,4669387,4329
(주)티에스이,131290,2019/09,239471,38813,116752,51370,188101,26517,11431,127432,22695,93817,7001722,5202
(주)티에스이,131290,2020/09,307261,59722,156666,75183,232077,34516,30247,223069,27262,153782,10204708,20133
(주)티에스이,131290,2021/09,349138,63937,177470,86964,262174,34722,39291,220331,28246,148852,12511325,1249
(주)티에스이,131290,2022/09,437689,62635,244920,88636,349053,46371,51790,257671,32023,172162,11441064,3299
(주)티에스트릴리온,317240,2019/09,,,,,,,,,,,,
(주)티에스트릴리온,317240,2020/09,,,,,,,,,,,,
(주)티에스트릴리온,317240,2021/09,69312,31147,20978,51193,18118,10023,-2573,38028,24855,17489,2284303,811
(주)티에스트릴리온,317240,2022/09,72569,48210,17264,53026,19544,9745,-7836,51303,24950,30154,3190112,4586
(주)티엘비,356860,2020/09,85574,30055,38352,49757,35817,18455,10940,142451,5833,123192,18113218,410
(주)티엘비,356860,2021/09,124705,26533,59847,45247,79458,21486,8534,127124,6205,111659,13281321,281
(주)티엘비,356860,2022/09,169735,33528,87802,59694,110041,25633,27420,166947,5746,130142,13953440,653
(주)티엘아이,062860,2011/09,,,,,,,,,,,,
(주)티엘아이,062860,2012/09,,,,,,,,,,,,
(주)티엘아이,062860,2013/09,190386,54974,60843,57173,133213,10496,-1994,88997,16378,76798,8997384,1344
(주)티엘아이,062860,2014/09,196835,59981,67022,68221,128613,10381,100,95601,17454,77580,11566692,1207
(주)티엘아이,062860,2015/09,191057,55130,71471,62876,128181,11565,2447,99792,17438,79136,11289805,1358
(주)티엘아이,062860,2016/09,120819,10224,72011,11972,108847,8926,-1489,57704,17485,41876,8146144,95
(주)티엘아이,062860,2017/09,113019,9406,61263,10739,102280,13700,-2395,52745,16157,37609,7038097,0
(주)티엘아이,062860,2018/09,90750,8616,40015,9555,81195,10033,-12175,35512,14835,31621,6665885,0
(주)티엘아이,062860,2019/09,78192,6291,29153,7479,70713,6095,453,30949,9419,21657,4596706,122
(주)티엘아이,062860,2020/09,72242,6965,24688,8185,64057,7743,-5566,26803,12096,20231,5824400,205
(주)티엘아이,062860,2021/09,70560,5739,21710,6901,63659,4997,-2116,24318,11694,17535,3364502,31
(주)티엘아이,062860,2022/09,74242,6628,38621,7783,66459,9343,-3361,18621,12578,11246,4334432,62
(주)티움바이오,321550,2020/09,87280,1773,72609,2837,84443,0,-8958,0,9896,0,0,75
(주)티움바이오,321550,2021/09,121197,3265,65794,21577,99620,0,-20421,187,22345,0,0,219
(주)티움바이오,321550,2022/09,99215,4455,30189,27588,71627,0,-20732,6210,25230,0,0,7059
(주)티케이케미칼,104480,2011/09,,,,,,,,,,,,
(주)티케이케미칼,104480,2012/09,,,,,,,,,,,,
(주)티케이케미칼,104480,2013/09,,,,,,,,,,,,
(주)티케이케미칼,104480,2014/09,,,,,,,,,,,,
(주)티케이케미칼,104480,2015/09,,,,,,,,,,,,
(주)티케이케미칼,104480,2016/09,,,,,,,,,,,,
(주)티케이케미칼,104480,2017/09,,,,,,,,,,,,
(주)티케이케미칼,104480,2018/09,,,,,,,,,,,,
(주)티케이케미칼,104480,2019/09,711047,334414,230229,420964,290083,111909,15245,489911,19457,453815,67963428,11260
(주)티케이케미칼,104480,2020/09,680340,314695,191611,410445,269895,113220,-15032,319075,25706,312991,46141079,9722
(주)티케이케미칼,104480,2021/09,1071425,337067,271037,505553,565872,158933,245246,472974,20412,414140,78995075,9484
(주)티케이케미칼,104480,2022/09,,,,,,,,,,,,
(주)티플랙스,081150,2011/09,,,,,,,,,,,,
(주)티플랙스,081150,2012/09,,,,,,,,,,,,
(주)티플랙스,081150,2013/09,147845,48475,70133,93272,54572,30166,1370,82216,2663,76505,6860318,2103
(주)티플랙스,081150,2014/09,126723,30184,71515,72547,54176,27536,737,76958,3822,70249,7909607,2056
(주)티플랙스,081150,2015/09,111677,26354,59989,56016,55660,26207,1125,71597,3627,65131,5724729,1357
(주)티플랙스,081150,2016/09,130938,29394,63101,58334,72604,24811,1230,72211,3278,66250,7034165,994
(주)티플랙스,081150,2017/09,,,,,,,,,,,,
(주)티플랙스,081150,2018/09,,,,,,,,,,,,
(주)티플랙스,081150,2019/09,,,,,,,,,,,,
(주)티플랙스,081150,2020/09,,,,,,,,,,,,
(주)티플랙스,081150,2021/09,,,,,,,,,,,,
(주)티플랙스,081150,2022/09,,,,,,,,,,,,
(주)티피씨,130740,2011/09,,,,,,,,,,,,
(주)티피씨,130740,2012/09,,,,,,,,,,,,
(주)티피씨,130740,2013/09,,,,,,,,,,,,
(주)티피씨,130740,2014/09,,,,,,,,,,,,
(주)티피씨,130740,2015/09,,,,,,,,,,,,
(주)티피씨,130740,2016/09,77697,23792,32190,25901,51796,5267,3482,38775,3866,32372,4066610,619
(주)티피씨,130740,2017/09,79035,23286,32936,25240,53796,7226,1496,39321,4392,33989,5087356,714
(주)티피씨,130740,2018/09,136272,45802,66554,68071,68202,18767,2314,52313,7888,44415,8495398,1469
(주)티피씨,130740,2019/09,132455,41461,57312,64307,68148,16967,-1354,59987,10790,49053,5807705,2948
(주)티피씨,130740,2020/09,122244,36793,51455,55564,66679,14260,1430,55624,10685,45121,6458288,2713
(주)티피씨,130740,2021/09,127321,33418,57485,43958,83363,15686,1072,59436,10892,48271,6220418,1244
(주)티피씨,130740,2022/09,121052,34661,57728,41123,79929,17904,-903,60016,10295,51430,5888499,2117
(주)티피씨메카트로닉스,048770,2011/03,,,,,,,,,,,,
(주)티피씨메카트로닉스,048770,2012/03,,,,,,,,,,,,
(주)티피씨메카트로닉스,048770,2013/03,,,,,,,,,,,,
(주)티피씨메카트로닉스,048770,2014/09,84504,41009,50215,54115,30389,19384,2243,56625,12333,43519,18847387,0
(주)티피씨메카트로닉스,048770,2015/09,96218,50687,60413,62809,33410,25858,1107,65495,13005,51016,23137978,0
(주)티피씨메카트로닉스,048770,2016/09,93006,46625,58806,61752,31255,25569,-1351,63662,12463,52324,22720533,924
(주)티피씨메카트로닉스,048770,2017/09,96288,49796,54301,69581,26707,19758,2909,77301,11840,61522,26121415,916
(주)티피씨메카트로닉스,048770,2018/09,95068,51302,56815,66839,28229,19660,1628,74535,12091,60257,21352399,1177
(주)티피씨메카트로닉스,048770,2019/09,113585,57905,74629,87432,26153,19290,-3755,68238,12136,56513,26994489,1744
(주)티피씨메카트로닉스,048770,2020/09,107184,65022,66338,78471,28713,21370,623,67120,11955,53460,19100346,1494
(주)티피씨메카트로닉스,048770,2021/09,110280,60052,68924,71881,38399,24419,1753,63095,11519,50369,17608882,1057
(주)티피씨메카트로닉스,048770,2022/09,115782,60134,69147,73800,41982,29849,-420,69828,11996,57566,20875211,1103
(주)파나진,046210,2011/09,,,,,,,,,,,,
(주)파나진,046210,2012/09,,,,,,,,,,,,
(주)파나진,046210,2013/09,,,,,,,,,,,,
(주)파나진,046210,2014/09,,,,,,,,,,,,
(주)파나진,046210,2015/09,,,,,,,,,,,,
(주)파나진,046210,2016/09,,,,,,,,,,,,
(주)파나진,046210,2017/09,,,,,,,,,,,,
(주)파나진,046210,2018/09,,,,,,,,,,,,
(주)파나진,046210,2019/09,,,,,,,,,,,,
(주)파나진,046210,2020/09,,,,,,,,,,,,
(주)파나진,046210,2021/09,,,,,,,,,,,,
(주)파나진,046210,2022/09,,,,,,,,,,,,
(주)파라다이스,034230,2011/09,,,,,,,,,,,,
(주)파라다이스,034230,2012/09,,,,,,,,,,,,
(주)파라다이스,034230,2013/09,1180968,200996,331979,306533,874435,3408,88082,462741,37967,315721,7235908,2807
(주)파라다이스,034230,2014/09,1573851,286477,709225,398790,1175061,2540,92191,502487,43417,371169,1589687,2129
(주)파라다이스,034230,2015/09,1808272,204873,595807,617216,1191056,2674,61619,437161,46075,343778,1601220,1728
(주)파라다이스,034230,2016/09,2216132,250058,550132,913362,1302770,2691,49728,521213,52562,409607,1293806,2890
(주)파라다이스,034230,2017/09,2463545,270619,420273,1154324,1309221,5776,-7152,478413,82827,420155,2517833,20068
(주)파라다이스,034230,2018/09,2689382,351171,374889,1358427,1330955,6352,6099,571060,54388,501124,2888746,21102
(주)파라다이스,034230,2019/09,3330318,491457,356436,1708703,1621615,6173,24620,709983,67823,602671,2934477,37662
(주)파라다이스,034230,2020/09,3313696,403210,444464,1805306,1508391,7093,-50636,349856,44130,376444,1303919,39535
(주)파라다이스,034230,2021/09,3368461,354490,668723,1908478,1459982,6352,-5486,303011,42100,295737,2055703,49215
(주)파라다이스,034230,2022/09,3457210,357806,742518,1862967,1594242,7365,29398,394434,43955,358302,2951289,47916
(주)파라텍,033540,2011/09,89618,22672,55011,27167,62452,5526,4832,95762,3276,86512,15334060,419
(주)파라텍,033540,2012/09,81626,13546,46019,17437,64189,6736,2287,64150,4391,56818,10811863,189
(주)파라텍,033540,2013/09,87980,16104,52680,21570,66409,6924,4146,80926,4829,71186,11828838,71
(주)파라텍,033540,2014/09,96879,20744,62689,25429,71451,7348,4957,95864,4612,84960,12892896,0
(주)파라텍,033540,2015/09,99704,23994,67055,27597,72107,6012,4020,108727,5709,97698,14480039,6
(주)파라텍,033540,2016/09,133323,48061,99885,56987,76335,10300,5582,142778,7254,128402,18412604,20
(주)파라텍,033540,2017/09,142136,46333,116291,58679,83457,10823,10310,214702,8431,198942,20528663,261
(주)파라텍,033540,2018/09,144026,54894,115296,55657,88369,14625,4079,150194,8689,137694,12501034,564
(주)파라텍,033540,2019/09,128670,50278,89564,69603,59067,13413,-23977,101014,8101,117079,14742331,1029
(주)파라텍,033540,2020/09,124799,39426,59779,57313,67487,14743,14434,93512,7616,73801,10901291,872
(주)파라텍,033540,2021/09,113678,32739,68056,53481,60197,15865,-2436,78408,9177,71849,11604263,878
(주)파라텍,033540,2022/09,172797,51312,117349,74823,97974,15722,-3206,151279,10453,142507,14348868,1914
(주)파루,043200,2011/09,,,,,,,,,,,,
(주)파루,043200,2012/09,,,,,,,,,,,,
(주)파루,043200,2013/09,51339,24648,24371,35689,15650,5182,-2155,21872,5343,17227,1928645,1467
(주)파루,043200,2014/09,75394,33682,45031,45633,29761,15365,-1701,36129,8894,26331,9678082,2056
(주)파루,043200,2015/09,91100,49820,56254,52172,38927,24171,6531,88317,21921,58609,14975546,2895
(주)파루,043200,2016/09,103743,23635,69672,24654,79089,6354,6729,96661,24196,62206,1369753,2921
(주)파루,043200,2017/09,87143,9960,53012,11539,75604,19959,-9338,23626,10630,19719,5225717,3076
(주)파루,043200,2018/09,61267,11820,24000,13575,47692,9232,-11929,27176,9998,30244,3450436,248
(주)파루,043200,2019/09,60321,11741,24749,13158,47163,5877,3199,42350,9718,30899,3690612,173
(주)파루,043200,2020/09,70015,24533,31897,25894,44121,7952,-8177,26150,8264,26013,4103430,352
(주)파루,043200,2021/09,64362,32559,34406,39150,25211,10974,-3153,28502,8322,23062,6391848,454
(주)파루,043200,2022/09,56609,29819,27024,32348,24261,8464,-3273,29190,6786,25503,4694993,605
(주)파마리서치,214450,2015/09,,,,,,,,,,,,
(주)파마리서치,214450,2016/09,182030,7488,132784,7987,174042,5995,13114,34895,11247,11164,2753000,178
(주)파마리서치,214450,2017/09,194213,10596,145884,10620,183593,7090,13727,39557,11598,13086,4498007,972
(주)파마리서치,214450,2018/09,253393,12686,109042,43775,209619,8647,7685,46952,21134,18090,4047718,1151
(주)파마리서치,214450,2019/09,264212,16474,97794,38731,225481,11484,12337,60088,22244,25165,4175564,2458
(주)파마리서치,214450,2020/09,309056,38294,119221,60255,248801,22984,22672,77499,28997,26423,6597235,1882
(주)파마리서치,214450,2021/09,358916,44031,148704,52712,306204,20712,37007,112035,39111,33068,5917739,954
(주)파마리서치,214450,2022/09,462438,50299,231541,103200,359239,21373,36819,141144,52478,39520,5956502,6661
