회사명,거래소코드,회계년도,자산(*)(요약)(IFRS연결)(백만원),유동부채(*)(요약)(IFRS연결)(백만원),유동자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS연결)(백만원),자본(*)(요약)(IFRS연결)(백만원),재고자산(요약)(IFRS연결)(백만원),당기순이익(총포괄손익)(요약)(IFRS연결)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS연결)(백만원),매출원가(요약)(IFRS연결)(백만원),매입채무(IFRS연결)(천원),금융비용(IFRS연결)(천원),금융원가(요약)(IFRS연결)(백만원)
(주)삼일,032280,2020/03,,,,,,,,,,,,,
(주)삼일,032280,2021/03,,,,,,,,,,,,,
(주)삼일,032280,2022/03,,,,,,,,,,,,,
(주)삼일기업공사,002290,2011/03,,,,,,,,,,,,,
(주)삼일기업공사,002290,2012/03,,,,,,,,,,,,,
(주)삼일기업공사,002290,2013/03,,,,,,,,,,,,,
(주)삼일기업공사,002290,2014/03,,,,,,,,,,,,,
(주)삼일기업공사,002290,2015/03,,,,,,,,,,,,,
(주)삼일기업공사,002290,2016/03,,,,,,,,,,,,,
(주)삼일기업공사,002290,2017/03,,,,,,,,,,,,,
(주)삼일기업공사,002290,2018/03,,,,,,,,,,,,,
(주)삼일기업공사,002290,2019/03,,,,,,,,,,,,,
(주)삼일기업공사,002290,2020/03,,,,,,,,,,,,,
(주)삼일기업공사,002290,2021/03,,,,,,,,,,,,,
(주)삼일기업공사,002290,2022/03,,,,,,,,,,,,,
(주)삼진,032750,2011/03,,,,,,,,,,,,,
(주)삼진,032750,2012/03,,,,,,,,,,,,,
(주)삼진,032750,2013/03,86050,34220,33574,41252,44798,8054,2331,36493,2362,31986,18101645,0,126
(주)삼진,032750,2014/03,89244,34517,41057,40732,48512,16877,2396,29388,3102,24805,17051722,0,72
(주)삼진,032750,2015/03,91288,30902,39680,37476,53812,13265,932,30203,3708,25421,13157752,0,53
(주)삼진,032750,2016/03,82845,19781,33512,25477,57368,8013,109,19653,2997,17140,9740208,0,18
(주)삼진,032750,2017/03,86138,19717,41102,25319,60820,9246,3,28217,3006,23845,10319591,0,17
(주)삼진,032750,2018/03,81035,12617,38344,18167,62868,7617,13,20174,2605,17486,8094298,0,6
(주)삼진,032750,2019/03,86271,16138,48260,19843,66428,8569,1721,29317,2817,24981,11820729,0,0
(주)삼진,032750,2020/03,101063,20373,63137,23616,77447,13564,1755,34645,2816,28454,13570955,0,9
(주)삼진,032750,2021/03,101803,15633,65058,18817,82986,16680,2020,33438,2873,29031,9397267,0,2
(주)삼진,032750,2022/03,116436,22454,76678,24573,91864,31932,453,43078,4031,39245,16022304,0,11
(주)삼진엘앤디,054090,2011/03,,,,,,,,,,,,,
(주)삼진엘앤디,054090,2012/03,192049,84766,91797,112294,79755,27153,1319,63325,6870,53556,19602830,0,3249
(주)삼진엘앤디,054090,2013/03,183508,73877,93542,96861,86647,21062,268,54271,6667,47307,22368486,0,2220
(주)삼진엘앤디,054090,2014/03,183732,60133,98531,92579,91154,23207,-474,51314,6185,45535,0,0,2397
(주)삼진엘앤디,054090,2015/03,178525,68374,98984,89582,88942,28665,1407,57883,7476,49043,14330686,0,2797
(주)삼진엘앤디,054090,2016/03,189128,70460,105573,91254,97874,32523,-3211,58047,8160,52027,29004093,0,6506
(주)삼진엘앤디,054090,2017/03,183069,69986,102323,88975,94094,31914,-3415,63029,6390,56403,23572868,0,5968
(주)삼진엘앤디,054090,2018/03,168094,54723,84607,78617,89477,24651,-591,44336,5371,39245,22373976,0,3529
(주)삼진엘앤디,054090,2019/03,174712,59906,94951,82172,92540,26352,831,51715,5971,45306,25406950,0,1485
(주)삼진엘앤디,054090,2020/03,166392,57031,86236,73686,92706,24450,878,42856,5597,38068,21251768,0,3643
(주)삼진엘앤디,054090,2021/03,178670,71180,103242,85600,93070,32458,517,50445,6830,44445,30086047,0,1688
(주)삼진엘앤디,054090,2022/03,207054,96084,126547,113038,94016,42820,-921,64069,6919,58279,46676196,0,1508
(주)삼표시멘트,038500,2011/03,,,,,,,,,,,,,
(주)삼표시멘트,038500,2012/03,,,,,,,,,,,,,
(주)삼표시멘트,038500,2013/03,1505411,498705,319137,1036686,468725,75948,-13551,141574,17347,124894,33152676,0,15623
(주)삼표시멘트,038500,2014/03,1375572,355283,346631,1015784,359788,59894,102769,123189,10897,108851,11831461,0,8401
(주)삼표시멘트,038500,2015/03,1293053,192436,309531,727459,565594,61721,-4809,115768,11259,105601,15012866,0,10208
(주)삼표시멘트,038500,2016/03,1110319,155724,185523,556832,553487,54087,4341,121107,13842,99754,11282246,0,7484
(주)삼표시멘트,038500,2017/03,1278553,253709,242518,680143,598411,61886,1828,159812,16567,136983,28324282,0,7195
(주)삼표시멘트,038500,2018/03,1257265,314027,197217,632870,624395,67708,-2473,132768,13909,123816,28583226,0,5343
(주)삼표시멘트,038500,2019/03,1282860,228327,200097,674027,608833,67327,-12081,129315,12543,123489,38032808,0,5725
(주)삼표시멘트,038500,2020/03,1351520,272830,223303,721175,630345,68032,587,129098,11490,112078,39731538,0,6260
(주)삼표시멘트,038500,2021/03,1351989,351673,191959,725158,626831,50701,-7960,115174,12479,107237,31965810,0,5090
(주)삼표시멘트,038500,2022/03,1436942,334522,248498,791968,644974,77467,-4355,154193,13551,137835,28783621,0,7183
(주)삼화네트웍스,046390,2011/03,,,,,,,,,,,,,
(주)삼화네트웍스,046390,2012/03,,,,,,,,,,,,,
(주)삼화네트웍스,046390,2013/03,35163,4748,13829,5688,29475,0,1987,11646,701,9133,3255215,0,7
(주)삼화네트웍스,046390,2014/03,44306,8639,28180,9969,34337,0,263,12401,726,11515,4855682,0,2
(주)삼화네트웍스,046390,2015/03,41362,6064,23814,7664,33698,0,-423,7695,590,7669,1258083,0,9
(주)삼화네트웍스,046390,2016/03,39894,6624,19378,8412,31482,0,-540,5015,561,5064,2106968,0,33
(주)삼화네트웍스,046390,2017/03,44301,2216,31670,4378,39923,0,917,8408,484,6876,1311945,0,255
(주)삼화네트웍스,046390,2018/03,42917,1350,31641,3929,38988,0,21,3168,466,2935,341442,0,13
(주)삼화네트웍스,046390,2019/03,53751,16555,39239,19496,34255,0,-312,8574,534,8542,2663326,0,0
(주)삼화네트웍스,046390,2020/03,41105,2779,22943,6146,34959,0,765,14659,523,13686,329802,0,9
(주)삼화네트웍스,046390,2021/03,46357,5639,33437,9641,36715,0,-172,3420,577,3235,1642834,0,64
(주)삼화네트웍스,046390,2022/03,85208,21469,55029,40027,45181,0,1508,12121,1628,5818,1078893,0,3203
(주)상보,027580,2011/03,,,,,,,,,,,,,
(주)상보,027580,2012/03,,,,,,,,,,,,,
(주)상보,027580,2013/03,,,,,,,,,,,,,
(주)상보,027580,2014/03,182047,100886,83341,109357,72689,11859,1280,63301,6459,54804,24652296,0,1032
(주)상보,027580,2015/03,185019,103256,97141,120501,64518,23199,83,43300,5447,37605,29530627,0,725
(주)상보,027580,2016/03,185917,102149,91526,128724,57193,24761,-4123,41989,4797,39218,21507142,0,1861
(주)상보,027580,2017/03,160680,93172,88659,112698,47982,23225,-4118,29546,4368,26943,16288425,0,2514
(주)상보,027580,2018/03,161629,83106,96101,113362,48266,28182,-90,29684,2928,28340,19706302,0,2150
(주)상보,027580,2019/03,115501,88955,73769,95133,20368,16312,-222,25503,3192,21181,13412636,0,1559
(주)상보,027580,2020/03,105714,69704,74388,74479,31235,9561,466,11715,2866,9631,4432453,0,1112
(주)상보,027580,2021/03,114827,74177,76962,79504,35323,22175,851,34021,4175,28424,21924060,0,1383
(주)상보,027580,2022/03,131664,67083,90692,72690,58974,22393,1310,30565,4372,25896,19310287,0,511
(주)상상인,038540,2011/03,,,,,,,,,,,,,
(주)상상인,038540,2012/03,,,,,,,,,,,,,
(주)상상인,038540,2013/03,382372,281011,182653,319805,62567,3199,-3059,21214,3474,20922,0,11053245,11
(주)상상인,038540,2014/03,430151,322556,257653,349761,80389,8334,2640,29462,4159,22793,0,7572814,40
(주)상상인,038540,2015/03,494159,325087,372124,393546,100613,3172,2833,32078,4605,24488,0,5846678,40
(주)상상인,038540,2016/03,1094057,557496,639829,931830,162227,17323,7835,50992,7092,35798,0,13014385,291
(주)상상인,038540,2017/03,1584393,1231900,1030440,1375121,209272,7651,17404,83762,6788,55179,19819795,5394578,51
(주)상상인,038540,2018/03,2413600,1907202,1799086,2085003,328596,2622,38507,110330,8704,51267,0,32643435,31
(주)상상인,038540,2019/03,3403128,2485663,2245220,2842300,560828,9830,37973,136539,11973,76211,0,32430254,1396
(주)상상인,038540,2020/03,3556049,2577213,2669214,2944934,611116,8602,2011,112967,18816,87014,0,61837278,360
(주)상상인,038540,2021/03,4461652,3222826,2670867,3750241,711411,9493,14597,112951,16874,79382,23819026,59026282,990
(주)상상인,038540,2022/03,5985705,448222,3165414,5149989,835716,12454,34723,174494,19597,108930,12517582,85244784,622
(주)상상인인더스트리,101000,2011/03,,,,,,,,,,,,,
(주)상상인인더스트리,101000,2012/03,,,,,,,,,,,,,
(주)상상인인더스트리,101000,2013/03,89322,58528,31467,75960,13362,15095,-619,14482,1698,12385,7995583,0,767
(주)상상인인더스트리,101000,2014/03,109182,63142,49501,81663,27519,24109,230,21057,1690,18830,15624973,0,519
(주)상상인인더스트리,101000,2015/03,109474,57613,46300,78120,31354,25244,722,27876,2030,25259,12957760,0,538
(주)상상인인더스트리,101000,2016/03,120316,52683,49612,81768,38548,22147,3260,34550,1052,29717,13494106,0,428
(주)상상인인더스트리,101000,2017/03,156386,103688,42259,106425,49961,21996,223,27554,2633,23980,11408682,0,399
(주)상상인인더스트리,101000,2018/03,177682,111475,39808,113757,63926,15801,-809,22567,3089,21504,16583384,0,994
(주)상상인인더스트리,101000,2019/03,47582,10624,20762,18653,28930,6916,94,9083,976,8266,7709982,0,297
(주)상상인인더스트리,101000,2020/03,44438,12858,34392,18418,26020,6977,856,6591,1457,6033,3324265,0,127
(주)상상인인더스트리,101000,2021/03,45544,11340,36127,17006,28538,22271,1927,7295,-754,5795,4730856,0,180
(주)상상인인더스트리,101000,2022/03,43010,18846,21071,20225,22785,9706,-1787,14735,856,15573,5293376,0,100
(주)상아프론테크,089980,2012/03,,,,,,,,,,,,,
(주)상아프론테크,089980,2013/03,130149,38289,56569,55197,74952,14005,1367,22144,3336,17944,10783548,0,351
(주)상아프론테크,089980,2014/03,155206,57219,74796,74153,81053,18073,1905,30072,4347,23695,13290085,0,441
(주)상아프론테크,089980,2015/03,161401,65312,71183,77284,84117,21391,1305,35766,5018,29336,12087523,0,412
(주)상아프론테크,089980,2016/03,183129,71522,75295,92302,90827,22430,-2,38036,6288,29979,0,0,536
(주)상아프론테크,089980,2017/03,202571,84290,92832,105679,96892,23302,898,37341,5531,29145,0,0,637
(주)상아프론테크,089980,2018/03,218420,79769,102481,108854,109566,22244,1822,40053,6005,32040,18344542,0,531
(주)상아프론테크,089980,2019/03,253937,118852,139501,124746,129191,32037,5265,50988,5717,39947,21456678,0,883
(주)상아프론테크,089980,2020/03,249881,94706,133138,105445,144436,23700,2282,34239,5534,26433,7932045,0,2254
(주)상아프론테크,089980,2021/03,295156,104938,158661,144603,150553,32361,2210,40322,5901,32056,25422472,0,2042
(주)상아프론테크,089980,2022/03,334501,107028,173838,153599,180902,43151,1900,41075,6078,32118,21635488,0,1801
(주)상지카일룸,042940,2011/03,,,,,,,,,,,,,
(주)상지카일룸,042940,2012/03,,,,,,,,,,,,,
(주)상지카일룸,042940,2013/03,,,,,,,,,,,,,
(주)상지카일룸,042940,2014/03,,,,,,,,,,,,,
(주)상지카일룸,042940,2015/03,,,,,,,,,,,,,
(주)상지카일룸,042940,2016/03,,,,,,,,,,,,,
(주)상지카일룸,042940,2017/03,20660,16879,15731,18764,1896,30,-691,955,791,1146,320301,0,539
(주)상지카일룸,042940,2018/03,108894,70223,81798,74184,34709,70713,1295,4457,1239,3193,1357187,0,237
(주)상지카일룸,042940,2019/03,126519,77734,98973,81058,45462,74437,-2423,3047,1444,2837,675284,0,1312
(주)상지카일룸,042940,2020/03,129472,79572,36400,81836,47636,23,-888,6151,996,5385,1593773,0,2930
(주)상지카일룸,042940,2021/03,164578,71146,86876,106987,57591,1823,-4654,1432,4736,1874,12945160,0,3103
(주)상지카일룸,042940,2022/03,154968,46044,101511,81351,73617,34833,4978,7627,2261,5393,1557280,0,2441
(주)새로닉스,042600,2011/03,,,,,,,,,,,,,
(주)새로닉스,042600,2012/03,,,,,,,,,,,,,
(주)새로닉스,042600,2013/03,82474,20509,30293,35890,46584,6298,-1683,23245,2382,22078,8291784,0,191
(주)새로닉스,042600,2014/03,83097,22710,34991,33848,49249,7339,850,28513,2534,24559,9178353,0,205
(주)새로닉스,042600,2015/03,91133,25985,42190,33267,57866,9977,943,29430,2804,25098,9491076,0,156
(주)새로닉스,042600,2016/03,106850,17797,62889,34363,72486,8511,7630,28591,3290,24734,6861625,0,126
(주)새로닉스,042600,2017/03,106597,14798,43121,32123,74475,9389,-260,26857,3146,23914,6361374,0,113
(주)새로닉스,042600,2018/03,109686,27795,42585,39324,70362,8763,-127,28552,3105,26490,6135861,0,165
(주)새로닉스,042600,2019/03,123340,33232,54505,44900,78440,11599,-1310,36396,3113,33837,10505696,0,211
(주)새로닉스,042600,2020/03,134225,31799,59418,50623,83602,12336,211,37738,3683,34091,10515276,0,306
(주)새로닉스,042600,2021/03,143274,45472,55711,64950,78324,18960,-642,44683,3323,41675,17375658,0,241
(주)새로닉스,042600,2022/03,283628,94079,68939,135440,148188,25798,36345,50371,3732,46862,20975748,0,768
(주)샘씨엔에스,252990,2022/03,,,,,,,,,,,,,
(주)서남,294630,2020/03,,,,,,,,,,,,,
(주)서남,294630,2021/03,,,,,,,,,,,,,
(주)서남,294630,2022/03,,,,,,,,,,,,,
(주)서린바이오사이언스,038070,2011/03,,,,,,,,,,,,,
(주)서린바이오사이언스,038070,2012/03,,,,,,,,,,,,,
(주)서린바이오사이언스,038070,2013/03,,,,,,,,,,,,,
(주)서린바이오사이언스,038070,2014/03,59854,8360,39533,17998,41856,4743,934,9152,2593,5496,2459210,0,81
(주)서린바이오사이언스,038070,2015/03,63827,14735,39736,21051,42777,4894,360,9244,2414,6643,3579465,0,68
(주)서린바이오사이언스,038070,2016/03,60666,10106,33751,15320,45346,5940,307,9660,2563,6914,3108755,0,36
(주)서린바이오사이언스,038070,2017/03,69307,12177,33992,19484,49823,10605,944,11468,2677,8016,3646404,0,10
(주)서린바이오사이언스,038070,2018/03,70905,13870,32094,18286,52620,14377,423,11166,2932,7980,4882766,0,23
(주)서린바이오사이언스,038070,2019/03,70066,11189,31681,14979,55086,14019,438,12520,3011,9211,4620754,0,5
(주)서린바이오사이언스,038070,2020/03,76895,11165,40156,15528,61367,10185,990,15152,3153,11068,4096961,0,2
(주)서린바이오사이언스,038070,2021/03,79907,14381,43301,17714,62193,10542,1484,17869,3258,12833,6704014,0,3
(주)서린바이오사이언스,038070,2022/03,138834,60208,106871,60708,78125,13881,2058,26692,4071,19811,11538542,0,637
(주)서부티엔디,006730,2011/03,,,,,,,,,,,,,
(주)서부티엔디,006730,2012/03,,,,,,,,,,,,,
(주)서부티엔디,006730,2013/03,841867,249225,52787,408821,433046,463,245,14887,7974,4529,1833211,0,2813
(주)서부티엔디,006730,2014/03,814555,109318,42238,401790,412765,387,129,13594,7604,3690,1767662,0,2512
(주)서부티엔디,006730,2015/03,,,,,,,,,,,,,
(주)서부티엔디,006730,2016/03,,,,,,,,,,,,,
(주)서부티엔디,006730,2017/03,,,,,,,,,,,,,
(주)서부티엔디,006730,2018/03,,,,,,,,,,,,,
(주)서부티엔디,006730,2019/03,,,,,,,,,,,,,
(주)서부티엔디,006730,2020/03,1790742,637865,95909,1130390,660352,465,-8310,21621,4892,17970,1218685,0,7694
(주)서부티엔디,006730,2021/03,1921547,334884,142974,1299658,621889,463,-8546,19184,5511,14021,1544024,0,8203
(주)서부티엔디,006730,2022/03,2030221,291811,176935,1235407,794814,776,-6172,26758,6013,17160,2034675,0,7880
(주)서산,079650,2011/03,,,,,,,,,,,,,
(주)서산,079650,2012/03,,,,,,,,,,,,,
(주)서산,079650,2013/03,69845,12090,37456,12865,56981,7031,1200,24423,3106,17947,3781021,0,0
(주)서산,079650,2014/03,77707,10639,33873,11119,66588,7859,1121,20728,2765,15591,3293442,0,3
(주)서산,079650,2015/03,92267,12150,57122,12633,79634,6941,700,23718,3551,16711,3688526,0,2
(주)서산,079650,2016/03,117460,17316,77307,17803,99657,6059,2210,31589,5140,19820,3805246,0,3
(주)서산,079650,2017/03,127838,13567,81687,13652,114187,6861,1905,25967,3581,18472,3793565,0,3
(주)서산,079650,2018/03,127593,10382,53586,10888,116705,9713,-155,22974,3310,20391,3544324,0,0
(주)서산,079650,2019/03,122310,7197,44041,7257,115054,7013,-335,12413,1762,12150,1852705,0,0
(주)서산,079650,2020/03,117015,6348,73844,6811,110203,7365,-686,8913,1782,9044,1446015,0,2
(주)서산,079650,2021/03,111192,10857,73661,13177,98015,3287,694,14508,2029,12303,2573514,0,2
(주)서산,079650,2022/03,113155,9704,79174,10224,102931,7902,49,11893,1713,10401,2354172,0,4
(주)서연탑메탈,019770,2012/03,,,,,,,,,,,,,
(주)서연탑메탈,019770,2013/03,113429,38777,78127,46515,66914,4202,3175,41802,860,37665,23299929,0,161
(주)서연탑메탈,019770,2014/03,122113,45196,83949,48666,73446,4291,3231,47375,899,42212,29781025,0,245
(주)서연탑메탈,019770,2015/03,135187,43234,79954,54065,81122,3608,1296,44822,1226,41162,20295965,0,271
(주)서연탑메탈,019770,2016/03,188988,67861,99704,106058,82929,2912,-749,46090,3785,42250,26085745,0,1336
(주)서연탑메탈,019770,2017/03,206246,77869,107813,123871,82375,9644,6179,55402,1186,50911,26023251,0,3756
(주)서연탑메탈,019770,2018/03,196433,96274,100340,114786,81647,10174,897,48567,1679,47128,28363778,0,1166
(주)서연탑메탈,019770,2019/03,160459,86705,76203,92033,68426,4460,-1941,38866,1057,38591,20746236,0,796
(주)서연탑메탈,019770,2020/03,162870,82171,84384,95486,67384,5315,565,37700,989,35884,17638158,0,1212
(주)서연탑메탈,019770,2021/03,144428,68163,93507,72356,72072,3680,2542,38668,766,34952,17835551,0,593
(주)서연탑메탈,019770,2022/03,125961,46554,79158,48867,77094,2596,2404,37970,841,35378,18542087,0,218
(주)서울리거,043710,2011/03,,,,,,,,,,,,,
(주)서울리거,043710,2012/03,11888,1986,10292,2038,9850,1338,444,6844,334,6137,1736402,0,0
(주)서울리거,043710,2013/03,18065,4095,14719,6914,11151,6920,54,10455,580,9785,3680380,0,84
(주)서울리거,043710,2014/03,12893,8135,11573,8211,4682,1038,-4318,5783,6437,4319,3149615,0,70
(주)서울리거,043710,2015/03,20377,3732,19216,4039,16338,894,-623,464,834,336,237105,0,205
(주)서울리거,043710,2016/03,16674,2579,12427,2741,13933,68,-409,922,861,577,117948,0,133
(주)서울리거,043710,2017/03,39380,908,20791,1647,37733,878,-2186,4577,783,4770,310249,0,892
(주)서울리거,043710,2018/03,37575,500,22692,1166,36409,1278,-342,3039,885,2641,143431,0,0
(주)서울리거,043710,2019/03,63433,15171,51795,15752,47680,1718,-215,9082,1049,8111,202047,0,293
(주)서울리거,043710,2020/03,138229,50802,96898,71198,67032,35864,-3137,11667,10367,5853,9992012,0,1670
(주)서울리거,043710,2021/03,98750,48482,70350,70173,28576,32540,-4443,7656,8233,3971,9629265,0,2811
(주)서울리거,043710,2022/03,34256,7949,18786,12442,21814,5667,-4167,1557,2133,1357,175104,0,169
(주)서울옥션,063170,2011/03,,,,,,,,,,,,,
(주)서울옥션,063170,2012/03,,,,,,,,,,,,,
(주)서울옥션,063170,2013/03,69056,16271,51797,17859,51197,29677,33,3287,1471,1579,0,0,211
(주)서울옥션,063170,2014/03,71345,17099,54746,18767,52578,33056,201,4007,1219,2474,575314,0,107
(주)서울옥션,063170,2015/03,72410,11797,55946,16164,56245,31775,1697,6749,1472,3220,0,0,107
(주)서울옥션,063170,2016/03,134644,60965,111296,67051,67593,44203,1504,10287,1988,5882,0,0,445
(주)서울옥션,063170,2017/03,127590,54344,100462,58557,69033,52679,206,10423,2241,7723,332484,0,338
(주)서울옥션,063170,2018/03,155289,55733,99807,83560,71729,55134,1102,12247,3778,7261,2341487,0,658
(주)서울옥션,063170,2019/03,196337,71682,130526,117773,78564,60366,110,10600,4448,6128,1921165,0,392
(주)서울옥션,063170,2020/03,162043,54200,100683,94354,67690,57014,-1569,6846,2592,5525,101381,0,688
(주)서울옥션,063170,2021/03,155846,75623,98594,87559,68288,67100,2499,17448,2552,11678,9724,0,656
(주)서울옥션,063170,2022/03,207392,68966,149254,88056,119336,75312,5163,21633,2097,12944,7003,0,516
(주)서울제약,018680,2011/03,,,,,,,,,,,,,
(주)서울제약,018680,2012/03,,,,,,,,,,,,,
(주)서울제약,018680,2013/03,,,,,,,,,,,,,
(주)서울제약,018680,2014/03,,,,,,,,,,,,,
(주)서울제약,018680,2015/03,,,,,,,,,,,,,
(주)서울제약,018680,2016/03,,,,,,,,,,,,,
(주)서울제약,018680,2017/03,,,,,,,,,,,,,
(주)서울제약,018680,2018/03,,,,,,,,,,,,,
(주)서울제약,018680,2019/03,,,,,,,,,,,,,
(주)서울제약,018680,2020/03,,,,,,,,,,,,,
(주)서울제약,018680,2021/03,,,,,,,,,,,,,
(주)서울제약,018680,2022/03,,,,,,,,,,,,,
(주)서원인텍,093920,2011/03,,,,,,,,,,,,,
(주)서원인텍,093920,2012/03,,,,,,,,,,,,,
(주)서원인텍,093920,2013/03,143413,39677,94001,45319,98093,23984,5811,59929,4507,49781,25049003,0,60
(주)서원인텍,093920,2014/03,208638,87223,137212,89007,119631,27430,8400,110809,5258,97534,54684200,0,81
