회사명,거래소코드,회계년도,자산(*)(요약)(IFRS연결)(백만원),유동부채(*)(요약)(IFRS연결)(백만원),유동자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS연결)(백만원),자본(*)(요약)(IFRS연결)(백만원),재고자산(요약)(IFRS연결)(백만원),당기순이익(총포괄손익)(요약)(IFRS연결)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS연결)(백만원),매출원가(요약)(IFRS연결)(백만원),매입채무(IFRS연결)(천원),금융원가(요약)(IFRS연결)(백만원)
(주)까뮤이앤씨,013700,2020/09,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2021/09,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2022/09,,,,,,,,,,,,
(주)나이스홀딩스,034310,2011/09,420836,59235,95379,100107,320729,2215,25357,146888,106983,0,0,1725
(주)나이스홀딩스,034310,2012/09,455106,74930,99206,106256,348850,2467,33975,162230,123405,0,54824,814
(주)나이스홀딩스,034310,2013/09,867410,262393,408269,311601,555809,8796,33590,575522,511363,0,22854892,2036
(주)나이스홀딩스,034310,2014/09,1029081,327037,510884,398665,630416,15284,25916,644245,578656,0,19843659,1815
(주)나이스홀딩스,034310,2015/09,1236938,468370,589894,549695,687242,37392,28750,804432,726134,0,30302857,4179
(주)나이스홀딩스,034310,2016/09,1392962,553775,794294,623566,769396,58989,48363,1003395,889148,0,28182222,5803
(주)나이스홀딩스,034310,2017/09,1687938,698150,1013294,828535,859403,68637,45715,1077840,974356,0,38642511,5502
(주)나이스홀딩스,034310,2018/09,1952243,831494,1191430,974953,977290,78042,42248,1181639,1075735,0,39431364,8928
(주)나이스홀딩스,034310,2019/09,2511077,1141970,1402917,1374140,1136937,122645,48303,1459520,1344860,0,109898927,15563
(주)나이스홀딩스,034310,2020/09,2802804,1257765,1615976,1534855,1267948,95633,21702,1508268,1380501,0,90977258,12962
(주)나이스홀딩스,034310,2021/09,3104999,1573663,1787927,1793142,1311857,150121,53106,1713259,1605833,0,154859042,13519
(주)나이스홀딩스,034310,2022/09,3504515,1937505,1974933,2175955,1328560,210517,41849,2053487,1915419,0,187034071,21752
(주)남선알미늄,008350,2011/09,,,,,,,,,,,,
(주)남선알미늄,008350,2012/09,,,,,,,,,,,,
(주)남선알미늄,008350,2013/09,,,,,,,,,,,,
(주)남선알미늄,008350,2014/09,,,,,,,,,,,,
(주)남선알미늄,008350,2015/09,,,,,,,,,,,,
(주)남선알미늄,008350,2016/09,,,,,,,,,,,,
(주)남선알미늄,008350,2017/09,,,,,,,,,,,,
(주)남선알미늄,008350,2018/09,,,,,,,,,,,,
(주)남선알미늄,008350,2019/09,316943,86187,131203,133666,183277,19447,12897,228612,17365,205070,22375140,2309
(주)남선알미늄,008350,2020/09,291365,59889,112233,102613,188752,20770,9225,203148,15470,187267,24285529,1522
(주)남선알미늄,008350,2021/09,341801,58796,111240,109377,232424,33134,36436,182566,15722,169349,19311541,1224
(주)남선알미늄,008350,2022/09,419204,56004,143757,108895,310309,41904,24583,186252,14612,174024,18611408,2600
(주)남성,004270,2011/09,,,,,,,,,,,,
(주)남성,004270,2012/09,,,,,,,,,,,,
(주)남성,004270,2013/09,199488,100704,58444,119383,80105,17382,1300,50833,11887,35660,7690436,5401
(주)남성,004270,2014/09,199366,102426,62704,122357,77009,18448,346,48104,11740,33504,13929429,3578
(주)남성,004270,2015/09,202186,113537,70490,130952,71234,25069,1195,55066,12137,39551,15710497,7739
(주)남성,004270,2016/09,202207,109167,66916,126099,76108,24824,1501,63324,13481,45308,13806408,8173
(주)남성,004270,2017/09,212586,103497,75805,126111,86475,32454,2290,67275,13666,48310,20629371,5154
(주)남성,004270,2018/09,210639,103468,83178,121397,89242,29661,2087,62148,13973,43103,18434678,5952
(주)남성,004270,2019/09,215493,96035,90297,126435,89058,32271,1486,58542,14940,41017,18205026,5517
(주)남성,004270,2020/09,218696,111986,99687,134243,84453,36504,-782,64739,16837,46474,24557533,4316
(주)남성,004270,2021/09,224979,107183,121140,149587,75393,44847,3703,66419,15872,47391,24183946,5465
(주)남성,004270,2022/09,292703,143125,129621,178969,113735,51469,4212,77879,18606,56632,16110934,16829
(주)넥센,005720,2011/09,,,,,,,,,,,,
(주)넥센,005720,2012/09,,,,,,,,,,,,
(주)넥센,005720,2013/09,768887,115513,132618,189514,579373,30548,52316,286550,23110,198296,18162664,3882
(주)넥센,005720,2014/09,816324,111719,116073,176156,640168,27726,56764,270583,23665,180491,12568760,3634
(주)넥센,005720,2015/09,879582,91978,114999,165674,713908,23314,53064,229154,24236,142273,8612456,5100
(주)넥센,005720,2016/09,938934,86975,112876,149816,789118,23536,74519,241278,23888,132500,9186466,5687
(주)넥센,005720,2017/09,1018287,70171,141445,139177,879110,24537,64591,224414,26628,138431,10226729,3660
(주)넥센,005720,2018/09,3798289,887696,1111886,1936128,1862161,317720,46921,804862,137340,580159,139278151,24607
(주)넥센,005720,2019/09,4079136,689762,1204439,2094732,1984404,375270,50516,1770505,326900,1260400,146739838,77567
(주)넥센,005720,2020/09,4155200,818909,1257829,2135891,2019309,359937,10619,1438674,319249,1093649,112346979,71031
(주)넥센,005720,2021/09,4391478,876763,1481843,2275880,2115599,491639,37016,1765939,347922,1366633,179866899,49953
(주)넥센,005720,2022/09,4915417,1519698,1799174,2760170,2155247,754519,22283,2200707,389613,1847708,203541306,131863
(주)노루페인트,090350,2011/09,,,,,,,,,,,,
(주)노루페인트,090350,2012/09,,,,,,,,,,,,
(주)노루페인트,090350,2013/09,546958,209504,214059,320547,226411,54472,9234,327188,54976,255901,85420147,6590
(주)노루페인트,090350,2014/09,559311,203614,222442,318643,240668,53833,14784,351818,60590,266985,83586786,6582
(주)노루페인트,090350,2015/09,585932,198882,228842,317795,268136,54242,29132,347874,65556,258465,80164786,7004
(주)노루페인트,090350,2016/09,597584,188945,252008,323727,273857,50790,7836,358256,70780,261668,78548138,9116
(주)노루페인트,090350,2017/09,630807,251131,251495,327884,302924,65140,30732,414182,77424,313460,103306586,6492
(주)노루페인트,090350,2018/09,634991,191520,261411,327796,307195,63286,12465,460635,79334,362251,111709237,5796
(주)노루페인트,090350,2019/09,646573,246136,280092,321271,325302,68952,21100,495623,83569,382313,110968453,5089
(주)노루페인트,090350,2020/09,661377,238446,296690,323630,337747,70169,20845,472377,80320,363575,110017455,4511
(주)노루페인트,090350,2021/09,689645,233905,317525,341402,348243,83631,17466,543327,79114,441894,126119412,3954
(주)노루페인트,090350,2022/09,685869,181824,312167,319139,366731,90388,21455,567342,81868,459732,124806270,6971
(주)노루홀딩스,000320,2011/09,,,,,,,,,,,,
(주)노루홀딩스,000320,2012/09,,,,,,,,,,,,
(주)노루홀딩스,000320,2013/09,862149,322816,324976,471020,391129,80306,19522,457078,90349,349821,99079142,11492
(주)노루홀딩스,000320,2014/09,898237,303436,361009,471924,426312,80059,22918,510743,102175,376886,101519660,10544
(주)노루홀딩스,000320,2015/09,1004900,322913,469585,484324,520576,81094,63303,512051,119887,370915,102073667,13960
(주)노루홀딩스,000320,2016/09,978895,261337,445497,452728,526168,77225,9506,510801,124072,364886,94041022,17635
(주)노루홀딩스,000320,2017/09,1036562,326396,494261,449350,587212,87538,47340,579179,133150,430636,125298882,9274
(주)노루홀딩스,000320,2018/09,1013660,256754,469430,450445,563215,86475,-4950,620657,131296,481152,130998266,8206
(주)노루홀딩스,000320,2019/09,1032268,341524,480674,460000,572268,93944,5533,670714,133222,511746,130740825,8297
(주)노루홀딩스,000320,2020/09,1055830,326043,496476,481281,574549,94886,6981,622149,123977,470681,126959839,7693
(주)노루홀딩스,000320,2021/09,1076961,326332,516316,487903,589057,113809,4183,703942,116049,567622,154040914,7672
(주)노루홀딩스,000320,2022/09,1086404,297200,504391,475876,610528,126766,7405,753600,123140,603362,155051087,15816
(주)녹십자,006280,2011/09,854653,205579,540803,238382,616271,187962,56377,576419,120998,378719,82145288,3544
(주)녹십자,006280,2012/09,947447,219252,513167,266782,680665,218575,59802,617634,120141,417181,84582355,1549
(주)녹십자,006280,2013/09,1105806,215176,570943,268964,836842,238850,68484,645752,140711,431711,83277000,1767
(주)녹십자,006280,2014/09,1316587,319736,672778,405060,911526,277072,85331,717347,151232,481191,100736594,3354
(주)녹십자,006280,2015/09,1386621,289981,763275,382891,1003730,304489,98000,777768,169136,517523,98562963,6930
(주)녹십자,006280,2016/09,1613072,353983,884933,552094,1060977,345215,43740,876913,196409,611010,122904000,11471
(주)녹십자,006280,2017/09,1716647,248009,943332,601112,1115534,370948,56871,961603,197055,674366,147702617,7905
(주)녹십자,006280,2018/09,1741713,306270,955228,609593,1132120,403864,36109,988213,216252,716193,140352000,7661
(주)녹십자,006280,2019/09,1880755,412744,960647,745203,1135552,402888,19091,1016126,231631,726923,134621076,22561
(주)녹십자,006280,2020/09,2117896,576992,1108197,877749,1240147,461314,66296,1087383,263074,751822,107520000,13420
(주)녹십자,006280,2021/09,2304990,564061,1165683,963918,1341072,458840,71503,1135538,307191,740759,111907671,16526
(주)녹십자,006280,2022/09,2606154,601017,1183256,1032666,1573488,439684,56832,1299840,352761,843403,126998910,19244
(주)녹십자홀딩스,005250,2011/09,4525971,403810,986767,3612306,913665,200027,34679,1406580,128475,1187451,81900360,15393
(주)녹십자홀딩스,005250,2012/09,1474995,278267,571329,465133,1009862,231041,109683,651703,125061,435922,89730567,6182
(주)녹십자홀딩스,005250,2013/09,1623682,355214,631523,523912,1099770,256567,41892,678836,145446,448415,85759000,5777
(주)녹십자홀딩스,005250,2014/09,1767549,412507,731459,602070,1165478,294511,52769,770732,156631,512919,103930000,8440
(주)녹십자홀딩스,005250,2015/09,1978026,488634,1072611,685031,1292995,505028,62467,832527,178896,550547,113524553,11422
(주)녹십자홀딩스,005250,2016/09,2252957,538690,1184816,898808,1354149,518683,22312,971807,211945,684363,131020743,20326
(주)녹십자홀딩스,005250,2017/09,2488690,440315,1221229,1045235,1443455,494510,37814,1096575,215641,773353,159034970,14268
(주)녹십자홀딩스,005250,2018/09,2655725,736200,1199359,1225858,1429867,466931,21201,1150294,251307,837365,166264000,19368
(주)녹십자홀딩스,005250,2019/09,2732814,683106,1138960,1273388,1459426,452213,-1023,1147183,280286,816181,164980116,39652
(주)녹십자홀딩스,005250,2020/09,3256292,1193441,1604194,1701276,1555016,511296,48413,1213096,305061,822765,115003689,24073
(주)녹십자홀딩스,005250,2021/09,3328279,865293,1471750,1567008,1761270,515336,34808,1333512,373338,856396,120601583,38946
(주)녹십자홀딩스,005250,2022/09,3654521,1075039,1445649,1701571,1952950,504407,-6158,1573163,441266,1027905,151912778,51289
(주)농심,004370,2011/09,,,,,,,,,,,,
(주)농심,004370,2012/09,,,,,,,,,,,,
(주)농심,004370,2013/09,2176993,574606,885509,681296,1495698,143629,60626,1536152,367662,1107155,262810598,5859
(주)농심,004370,2014/09,2180448,512369,885578,633395,1547053,160803,56777,1520708,377697,1084563,247107184,4568
(주)농심,004370,2015/09,2356263,595042,941851,724383,1631880,162698,88932,1615395,404523,1121464,259772170,11978
(주)농심,004370,2016/09,2413742,522268,1024208,642569,1771173,159311,181539,1643080,460934,1114557,252665979,8924
(주)농심,004370,2017/09,2510741,545761,1046590,660847,1849894,172292,74638,1663344,477021,1104280,267918064,7471
(주)농심,004370,2018/09,2525234,531625,1091655,648552,1876681,188681,59230,1661870,441628,1157655,239875036,8434
(주)농심,004370,2019/09,2707714,627642,1141388,760899,1946815,200307,49850,1746631,463079,1225177,239589210,13537
(주)농심,004370,2020/09,2822574,617502,1198608,774144,2048429,220929,114428,2007176,506171,1366726,275729354,11722
(주)농심,004370,2021/09,2869188,532108,1088370,708618,2160570,242071,72656,1955329,527044,1353583,279635486,5993
(주)농심,004370,2022/09,3111974,641763,1231923,754297,2357678,308414,89107,2305476,573975,1665626,333685293,16358
(주)농심홀딩스,072710,2011/09,,,,,,,,,,,,
(주)농심홀딩스,072710,2012/09,,,,,,,,,,,,
(주)농심홀딩스,072710,2013/09,989056,242752,142361,274432,714624,31513,33338,249962,23899,190335,34625952,2791
(주)농심홀딩스,072710,2014/09,1054886,244234,161086,315322,739564,52590,22220,285650,28871,229950,35177352,3346
(주)농심홀딩스,072710,2015/09,1078487,178636,156267,306202,772285,49448,34752,336358,30851,264338,35049441,2983
(주)농심홀딩스,072710,2016/09,1159604,232656,191341,329554,830050,52141,71663,379638,32100,270263,51373121,2798
(주)농심홀딩스,072710,2017/09,1187410,250243,205999,325648,861761,50547,31245,361318,34283,291048,52606734,2261
(주)농심홀딩스,072710,2018/09,1183008,225785,208381,304680,878328,68253,26096,393318,34739,328396,47632562,2633
(주)농심홀딩스,072710,2019/09,1240924,275380,246836,321623,919301,70866,25197,391236,34761,327054,36861840,2730
(주)농심홀딩스,072710,2020/09,1276143,258384,238386,307011,969132,62192,50952,425584,31403,338985,38107880,2025
(주)농심홀딩스,072710,2021/09,1350805,279328,272840,331720,1019085,78605,34065,449136,34824,375461,46912942,1472
(주)농심홀딩스,072710,2022/09,1411694,261882,265403,314765,1096929,101189,33840,508480,39053,428742,45093133,2335
(주)다우기술,023590,2011/09,,,,,,,,,,,,
(주)다우기술,023590,2012/09,,,,,,,,,,,,
(주)다우기술,023590,2013/09,6693039,2921960,5896450,5527538,1165502,48447,26485,574353,126166,383665,12433265,3838
(주)다우기술,023590,2014/09,5669525,1880534,4704646,4442589,1226936,10709,32263,547555,139089,323211,6040247,4025
(주)다우기술,023590,2015/09,7154824,2038133,5909805,5729306,1425518,7859,88598,776939,153108,398217,9801352,3771
(주)다우기술,023590,2016/09,9420862,3523885,8273776,7845095,1575767,1042,70516,813244,164544,458684,4700218,4272
(주)다우기술,023590,2017/09,11738236,4588113,9844671,9863154,1875082,757,77271,953953,180487,551050,4205120,3917
(주)다우기술,023590,2018/09,17673967,14260062,15894689,15207034,2466933,343,123324,1606698,214855,1083427,1849902,4690
(주)다우기술,023590,2019/09,23749772,13745256,20182216,21161345,2588428,191,131424,2374468,250807,1738614,11792710,4115
(주)다우기술,023590,2020/09,34640048,17314497,30360250,31598154,3041893,88,225162,4139109,317437,3105296,2047675,5938
(주)다우기술,023590,2021/09,45502495,22472798,38643283,41091723,4410772,31,299432,3930318,419870,2505863,2593957,5692
(주)다우기술,023590,2022/09,48748011,25499008,41459236,43805733,4942278,1039,208715,7229848,427663,6234909,29167332,5281
(주)다이나믹디자인,145210,2014/09,340120,157718,121530,197405,142715,25693,13266,181969,22127,135735,17551607,8103
(주)다이나믹디자인,145210,2015/09,343277,140850,127204,164271,179007,28056,2550,168477,19367,140955,21800341,6523
(주)다이나믹디자인,145210,2016/09,326090,149482,122819,162080,164010,26634,-2643,164682,18610,136731,12509323,9146
(주)다이나믹디자인,145210,2017/09,297322,140700,99436,157218,140104,27257,-2191,127206,16946,110032,0,6898
(주)다이나믹디자인,145210,2018/09,213305,136226,74382,150438,62867,10496,-9525,95710,20864,89590,13474413,7087
(주)다이나믹디자인,145210,2019/09,170479,116621,57649,143545,26933,8211,-1228,78634,16865,69848,16261837,6471
(주)다이나믹디자인,145210,2020/09,161007,46704,50919,105288,55718,8757,-7666,59793,12972,51728,7387183,4777
(주)다이나믹디자인,145210,2021/09,128911,56762,65058,69441,59470,5841,-7506,40971,11297,41544,5037866,4973
(주)다이나믹디자인,145210,2022/09,113381,61519,61617,71259,42122,7830,-7952,42168,8518,39320,7145620,14045
(주)대교,019680,2011/09,,,,,,,,,,,,
(주)대교,019680,2012/09,,,,,,,,,,,,
(주)대교,019680,2013/09,847468,181835,316161,207740,639728,25011,38135,635977,85989,519345,10371518,711
(주)대교,019680,2014/09,848793,177632,327026,195717,653076,23786,47940,610820,89757,495232,8869417,1304
(주)대교,019680,2015/09,822490,166745,323867,177810,644681,23116,33429,612300,89609,490441,7752800,936
(주)대교,019680,2016/09,821817,161872,320978,175879,645938,21939,26877,617147,94917,490335,10455170,864
(주)대교,019680,2017/09,857040,155999,321524,182217,674823,17616,38108,616364,89582,492073,7546879,869
(주)대교,019680,2018/09,842627,152148,303455,182164,660463,15230,23633,581563,81596,470607,8538298,764
(주)대교,019680,2019/09,926052,174721,306920,315744,610308,13675,16242,572828,82970,469746,6090976,3600
(주)대교,019680,2020/09,864681,186891,220910,310551,554129,16948,-17823,470389,87089,405271,7014078,1763
(주)대교,019680,2021/09,851247,193363,227429,287459,563789,12895,-3110,473782,85550,393593,4618603,2803
(주)대교,019680,2022/09,771727,179120,154712,269381,502346,24497,-27372,506718,110440,429280,6326107,779
(주)대구백화점,006370,2011/12,,,,,,,,,,,,
(주)대구백화점,006370,2012/12,,,,,,,,,,,,
(주)대구백화점,006370,2013/12,668425,69306,209088,247311,421115,5364,4203,126853,76677,47332,2838822,0
(주)대구백화점,006370,2014/12,627803,84573,94609,253534,374269,5831,2519,118463,72536,44552,2562937,325
(주)대구백화점,006370,2015/12,614859,89754,78737,243849,371010,6200,6624,117023,74025,42218,2366052,921
(주)대구백화점,006370,2016/12,672442,104683,59824,306295,366147,5373,-3915,107528,72793,38092,1702261,715
(주)대구백화점,006370,2019/09,687030,186612,37351,393076,293954,9001,-14758,81922,91979,0,1813169,5296
(주)대구백화점,006370,2020/09,509358,183509,37558,251524,257835,8533,-12980,68965,81462,0,2358008,5157
(주)대구백화점,006370,2021/09,506878,176777,42368,260385,246492,8413,-17587,62326,49468,26083,1941991,4668
